,V1,N05B
4729,NA,0.074432547
4730,NA,0.057467685
4731,NA,0.044767131
4732,NA,0.027848984
4733,NA,0.064818699
4734,NA,0.064818699
4735,NA,0.064818699
4736,NA,0.064818699
4737,NA,0.064818699
4738,NA,0.064818699
4739,NA,6.88E-06
4740,NA,0.056875893
4741,NA,0.113016795
4742,NA,0.90696608
4743,NA,1.381746789
4744,NA,1.633022627
4745,NA,1.527577436
4746,NA,1.413027733
4747,NA,0.835688257
4748,NA,0.846369585
4749,NA,0.711981789
4750,NA,0.59157791
4751,NA,0.604404173
4752,NA,0.37620407
4753,NA,0.081751644
4754,NA,0.063118594
4755,NA,0.049169169
4756,NA,0.030587429
4757,NA,0.048615765
4758,NA,0.048615765
4759,NA,0.048615765
4760,NA,0.048615765
4761,NA,0.048615765
4762,NA,0.048615765
4763,NA,5.16E-06
4764,NA,0.042658447
4765,NA,0.084765631
4766,NA,0.680248917
4767,NA,1.036347199
4768,NA,1.224810825
4769,NA,1.1457241
4770,NA,1.059808747
4771,NA,0.626788635
4772,NA,0.634799918
4773,NA,0.534005462
4774,NA,0.443699319
4775,NA,0.453319361
4776,NA,0.282163155
4777,NA,0.061315928
4778,NA,0.04734064
4779,NA,0.036878198
4780,NA,0.022941393
4781,NA,0.061042293
4782,NA,0.061042293
4783,NA,0.061042293
4784,NA,0.061042293
4785,NA,0.061042293
4786,NA,0.061042293
4787,NA,6.48E-06
4788,NA,0.053562243
4789,NA,0.106432317
4790,NA,0.854125281
4791,NA,1.301244766
4792,NA,1.537881008
4793,NA,1.438579165
4794,NA,1.330703249
4795,NA,0.787000179
4796,NA,0.797059202
4797,NA,0.67050098
4798,NA,0.557111957
4799,NA,0.56919095
4800,NA,0.354286024
4801,NA,0.076988707
4802,NA,0.059441238
4803,NA,0.046304522
4804,NA,0.028805373
4805,NA,0.044431791
4806,NA,0.044431791
4807,NA,0.044431791
4808,NA,0.044431791
4809,NA,0.044431791
4810,NA,0.044431791
4811,NA,4.72E-06
4812,NA,0.038987172
4813,NA,0.077470524
4814,NA,0.621705273
4815,NA,0.947156992
4816,NA,1.119401045
4817,NA,1.047120688
4818,NA,0.96859939
4819,NA,0.572845895
4820,NA,0.58016771
4821,NA,0.488047835
4822,NA,0.405513628
4823,NA,0.414305749
4824,NA,0.257879604
4825,NA,0.056038951
4826,NA,0.043266406
4827,NA,0.033704383
4828,NA,0.020967009
4829,NA,0.02683648
4830,NA,0.02683648
4831,NA,0.02683648
4832,NA,0.02683648
4833,NA,0.02683648
4834,NA,0.02683648
4835,NA,2.85E-06
4836,NA,0.023547969
4837,NA,0.046791635
4838,NA,0.375505479
4839,NA,0.57207596
4840,NA,0.676110119
4841,NA,0.632453308
4842,NA,0.585027013
4843,NA,0.345994769
4844,NA,0.350417093
4845,NA,0.294777356
4846,NA,0.244927293
4847,NA,0.25023767
4848,NA,0.155757412
4849,NA,0.03384712
4850,NA,0.026132596
4851,NA,0.020357203
4852,NA,0.012663921
4853,NA,0.048836967
4854,NA,0.048836967
4855,NA,0.048836967
4856,NA,0.048836967
4857,NA,0.048836967
4858,NA,0.048836967
4859,NA,5.18E-06
4860,NA,0.042852543
4861,NA,0.085151315
4862,NA,0.683344049
4863,NA,1.041062579
4864,NA,1.230383714
4865,NA,1.150937145
4866,NA,1.064630877
4867,NA,0.629640524
4868,NA,0.637688258
4869,NA,0.536435187
4870,NA,0.445718151
4871,NA,0.455381964
4872,NA,0.283446998
4873,NA,0.061594916
4874,NA,0.04755604
4875,NA,0.037045993
4876,NA,0.023045776
4877,NA,0.058947684
4878,NA,0.058947684
4879,NA,0.058947684
4880,NA,0.058947684
4881,NA,0.058947684
4882,NA,0.058947684
4883,NA,6.26E-06
4884,NA,0.051724306
4885,NA,0.102780193
4886,NA,0.824816777
4887,NA,1.256593778
4888,NA,1.485110071
4889,NA,1.389215677
4890,NA,1.285041421
4891,NA,0.75999501
4892,NA,0.769708866
4893,NA,0.647493371
4894,NA,0.537995186
4895,NA,0.549659699
4896,NA,0.342129033
4897,NA,0.074346912
4898,NA,0.057401568
4899,NA,0.044715626
4900,NA,0.027816944
4901,NA,0.064744125
4902,NA,0.064744125
4903,NA,0.064744125
4904,NA,0.064744125
4905,NA,0.064744125
4906,NA,0.064744125
4907,NA,6.87E-06
4908,NA,0.056810457
4909,NA,0.112886769
4910,NA,0.905922612
4911,NA,1.380157084
4912,NA,1.631143828
4913,NA,1.525819952
4914,NA,1.411402039
4915,NA,0.834726795
4916,NA,0.845395834
4917,NA,0.711162651
4918,NA,0.590897297
4919,NA,0.603708804
4920,NA,0.375771245
4921,NA,0.081657588
4922,NA,0.063045975
4923,NA,0.0491126
4924,NA,0.030552238
4925,NA,0.048559832
4926,NA,0.048559832
4927,NA,0.048559832
4928,NA,0.048559832
4929,NA,0.048559832
4930,NA,0.048559832
4931,NA,5.15E-06
4932,NA,0.042609368
4933,NA,0.084668108
4934,NA,0.679466288
4935,NA,1.035154878
4936,NA,1.223401675
4937,NA,1.14440594
4938,NA,1.058589433
4939,NA,0.626067513
4940,NA,0.634069578
4941,NA,0.533391087
4942,NA,0.443188841
4943,NA,0.452797816
4944,NA,0.281838525
4945,NA,0.061245384
4946,NA,0.047286175
4947,NA,0.036835769
4948,NA,0.022914999
4949,NA,0.060972064
4950,NA,0.060972064
4951,NA,0.060972064
4952,NA,0.060972064
4953,NA,0.060972064
4954,NA,0.060972064
4955,NA,6.47E-06
4956,NA,0.05350062
4957,NA,0.106309867
4958,NA,0.853142606
4959,NA,1.299747679
4960,NA,1.53611167
4961,NA,1.436924074
4962,NA,1.32917227
4963,NA,0.786094732
4964,NA,0.796142182
4965,NA,0.669729566
4966,NA,0.556470998
4967,NA,0.568536093
4968,NA,0.353878417
4969,NA,0.076900131
4970,NA,0.05937285
4971,NA,0.046251248
4972,NA,0.028772232
4973,NA,0.044380672
4974,NA,0.044380672
4975,NA,0.044380672
4976,NA,0.044380672
4977,NA,0.044380672
4978,NA,0.044380672
4979,NA,4.71E-06
4980,NA,0.038942317
4981,NA,0.077381394
4982,NA,0.620989998
4983,NA,0.946067285
4984,NA,1.118113169
4985,NA,1.045915972
4986,NA,0.967485013
4987,NA,0.572186833
4988,NA,0.579500225
4989,NA,0.487486334
4990,NA,0.405047083
4991,NA,0.413829089
4992,NA,0.257582913
4993,NA,0.055974478
4994,NA,0.043216628
4995,NA,0.033665606
4996,NA,0.020942886
4997,NA,0.026805604
4998,NA,0.026805604
4999,NA,0.026805604
5000,NA,0.026805604
5001,NA,0.026805604
5002,NA,0.026805604
5003,NA,2.85E-06
5004,NA,0.023520877
5005,NA,0.046737801
5006,NA,0.375073459
5007,NA,0.571417784
5008,NA,0.675332252
5009,NA,0.631725668
5010,NA,0.584353937
5011,NA,0.345596701
5012,NA,0.350013936
5013,NA,0.294438213
5014,NA,0.244645503
5015,NA,0.249949771
5016,NA,0.155578213
5017,NA,0.033808179
5018,NA,0.02610253
5019,NA,0.020333782
5020,NA,0.012649352
5021,NA,0.050025224
5022,NA,0.050025224
5023,NA,0.050025224
5024,NA,0.050025224
5025,NA,0.050025224
5026,NA,0.050025224
5027,NA,5.31E-06
5028,NA,0.043895193
5029,NA,0.087223141
5030,NA,0.699970566
5031,NA,1.066392783
5032,NA,1.260320311
5033,NA,1.178940719
5034,NA,1.090534524
5035,NA,0.644960374
5036,NA,0.653203919
5037,NA,0.549487248
5038,NA,0.456562967
5039,NA,0.466461911
5040,NA,0.290343577
5041,NA,0.063093588
5042,NA,0.048713131
5043,NA,0.037947363
5044,NA,0.023606506
5045,NA,0.060381947
5046,NA,0.060381947
5047,NA,0.060381947
5048,NA,0.060381947
5049,NA,0.060381947
5050,NA,0.060381947
5051,NA,6.41E-06
5052,NA,0.052982815
5053,NA,0.105280949
5054,NA,0.844885481
5055,NA,1.287168095
5056,NA,1.521244442
5057,NA,1.423016831
5058,NA,1.3163079
5059,NA,0.778486529
5060,NA,0.788436734
5061,NA,0.6632476
5062,NA,0.551085204
5063,NA,0.563033527
5064,NA,0.350453411
5065,NA,0.076155855
5066,NA,0.058798211
5067,NA,0.045803606
5068,NA,0.028493761
5069,NA,0.066319421
5070,NA,0.066319421
5071,NA,0.066319421
5072,NA,0.066319421
5073,NA,0.066319421
5074,NA,0.066319421
5075,NA,7.04E-06
5076,NA,0.058192718
5077,NA,0.115633429
5078,NA,0.927964711
5079,NA,1.413737833
5080,NA,1.670831361
5081,NA,1.562944839
5082,NA,1.445743012
5083,NA,0.855036621
5084,NA,0.865965249
5085,NA,0.728466025
5086,NA,0.605274482
5087,NA,0.618397707
5088,NA,0.384914175
5089,NA,0.083644408
5090,NA,0.064579954
5091,NA,0.050307564
5092,NA,0.031295608
5093,NA,0.049741347
5094,NA,0.049741347
5095,NA,0.049741347
5096,NA,0.049741347
5097,NA,0.049741347
5098,NA,0.049741347
5099,NA,5.28E-06
5100,NA,0.043646101
5101,NA,0.086728177
5102,NA,0.695998454
5103,NA,1.060341341
5104,NA,1.253168391
5105,NA,1.172250602
5106,NA,1.084346085
5107,NA,0.641300428
5108,NA,0.649497193
5109,NA,0.546369082
5110,NA,0.453972116
5111,NA,0.463814887
5112,NA,0.288695968
5113,NA,0.062735552
5114,NA,0.0484367
5115,NA,0.037732024
5116,NA,0.023472546
5117,NA,0.062455582
5118,NA,0.062455582
5119,NA,0.062455582
5120,NA,0.062455582
5121,NA,0.062455582
5122,NA,0.062455582
5123,NA,6.63E-06
5124,NA,0.054802349
5125,NA,0.108896503
5126,NA,0.87390051
5127,NA,1.331371978
5128,NA,1.573486966
5129,NA,1.471886026
5130,NA,1.361512501
5131,NA,0.805221287
5132,NA,0.815513202
5133,NA,0.686024827
5134,NA,0.570010553
5135,NA,0.582369205
5136,NA,0.36248867
5137,NA,0.078771196
5138,NA,0.060817458
5139,NA,0.047376592
5140,NA,0.029472293
5141,NA,0.045460502
5142,NA,0.045460502
5143,NA,0.045460502
5144,NA,0.045460502
5145,NA,0.045460502
5146,NA,0.045460502
5147,NA,4.83E-06
5148,NA,0.039889827
5149,NA,0.079264169
5150,NA,0.636099372
5151,NA,0.969086148
5152,NA,1.145318099
5153,NA,1.071364264
5154,NA,0.991024993
5155,NA,0.586108772
5156,NA,0.593600106
5157,NA,0.499347416
5158,NA,0.414902327
5159,NA,0.423898008
5160,NA,0.26385019
5161,NA,0.057336399
5162,NA,0.044268136
5163,NA,0.034484727
5164,NA,0.02145245
5165,NA,0.027457814
5166,NA,0.027457814
5167,NA,0.027457814
5168,NA,0.027457814
5169,NA,0.027457814
5170,NA,0.027457814
5171,NA,2.91E-06
5172,NA,0.024093166
5173,NA,0.047874983
5174,NA,0.384199411
5175,NA,0.585321011
5176,NA,0.691763832
5177,NA,0.647096252
5178,NA,0.598571914
5179,NA,0.354005451
5180,NA,0.358530163
5181,NA,0.301602221
5182,NA,0.250597999
5183,NA,0.256031325
5184,NA,0.159363603
5185,NA,0.03463077
5186,NA,0.026737633
5187,NA,0.020828525
5188,NA,0.012957124
5189,NA,0.047793777
5190,NA,0.047793777
5191,NA,0.047793777
5192,NA,0.047793777
5193,NA,0.047793777
5194,NA,0.047793777
5195,NA,5.07E-06
5196,NA,0.041937184
5197,NA,0.083332426
5198,NA,0.668747367
5199,NA,1.018824792
5200,NA,1.204101903
5201,NA,1.126352364
5202,NA,1.041889655
5203,NA,0.616190985
5204,NA,0.624066814
5205,NA,0.524976576
5206,NA,0.436197316
5207,NA,0.445654704
5208,NA,0.277392382
5209,NA,0.060279207
5210,NA,0.046540212
5211,NA,0.036254666
5212,NA,0.022553503
5213,NA,0.057688523
5214,NA,0.057688523
5215,NA,0.057688523
5216,NA,0.057688523
5217,NA,0.057688523
5218,NA,0.057688523
5219,NA,6.12E-06
5220,NA,0.05061944
5221,NA,0.10058474
5222,NA,0.807198143
5223,NA,1.229752102
5224,NA,1.453387135
5225,NA,1.359541109
5226,NA,1.257592084
5227,NA,0.743761012
5228,NA,0.753267374
5229,NA,0.633662483
5230,NA,0.526503252
5231,NA,0.537918603
5232,NA,0.33482093
5233,NA,0.072758813
5234,NA,0.056175432
5235,NA,0.04376047
5236,NA,0.027222756
5237,NA,0.063361147
5238,NA,0.063361147
5239,NA,0.063361147
5240,NA,0.063361147
5241,NA,0.063361147
5242,NA,0.063361147
5243,NA,6.73E-06
5244,NA,0.055596948
5245,NA,0.110475432
5246,NA,0.886571504
5247,NA,1.350676014
5248,NA,1.596301514
5249,NA,1.493227426
5250,NA,1.381253556
5251,NA,0.816896477
5252,NA,0.827337618
5253,NA,0.695971745
5254,NA,0.578275339
5255,NA,0.590813184
5256,NA,0.367744522
5257,NA,0.079913328
5258,NA,0.061699272
5259,NA,0.048063522
5260,NA,0.029899622
5261,NA,0.047522562
5262,NA,0.047522562
5263,NA,0.047522562
5264,NA,0.047522562
5265,NA,0.047522562
5266,NA,0.047522562
5267,NA,5.04E-06
5268,NA,0.041699204
5269,NA,0.082859541
5270,NA,0.664952437
5271,NA,1.013043283
5272,NA,1.197269005
5273,NA,1.11996067
5274,NA,1.035977261
5275,NA,0.612694295
5276,NA,0.620525432
5277,NA,0.521997499
5278,NA,0.433722034
5279,NA,0.443125754
5280,NA,0.275818268
5281,NA,0.059937142
5282,NA,0.046276111
5283,NA,0.036048933
5284,NA,0.022425519
5285,NA,0.05966966
5286,NA,0.05966966
5287,NA,0.05966966
5288,NA,0.05966966
5289,NA,0.05966966
5290,NA,0.05966966
5291,NA,6.33E-06
5292,NA,0.052357811
5293,NA,0.104039017
5294,NA,0.834918915
5295,NA,1.271984207
5296,NA,1.503299307
5297,NA,1.406230423
5298,NA,1.300780269
5299,NA,0.769303228
5300,NA,0.779136057
5301,NA,0.655423698
5302,NA,0.544584408
5303,NA,0.556391785
5304,NA,0.346319339
5305,NA,0.075257493
5306,NA,0.058104607
5307,NA,0.045263291
5308,NA,0.028157638
5309,NA,0.043432671
5310,NA,0.043432671
5311,NA,0.043432671
5312,NA,0.043432671
5313,NA,0.043432671
5314,NA,0.043432671
5315,NA,4.61E-06
5316,NA,0.038110483
5317,NA,0.075728476
5318,NA,0.60772524
5319,NA,0.92585866
5320,NA,1.094229531
5321,NA,1.023574513
5322,NA,0.946818892
5323,NA,0.559964543
5324,NA,0.567121716
5325,NA,0.477073303
5326,NA,0.396395009
5327,NA,0.404989425
5328,NA,0.252080771
5329,NA,0.054778826
5330,NA,0.042293492
5331,NA,0.032946486
5332,NA,0.020495532
5333,NA,0.026233019
5334,NA,0.026233019
5335,NA,0.026233019
5336,NA,0.026233019
5337,NA,0.026233019
5338,NA,0.026233019
5339,NA,2.78E-06
5340,NA,0.023018456
5341,NA,0.045739451
5342,NA,0.367061641
5343,NA,0.559211921
5344,NA,0.660906707
5345,NA,0.618231589
5346,NA,0.571871749
5347,NA,0.338214526
5348,NA,0.342537407
5349,NA,0.288148818
5350,NA,0.239419713
5351,NA,0.244610678
5352,NA,0.152254959
5353,NA,0.033086014
5354,NA,0.025544963
5355,NA,0.019899439
5356,NA,0.012379153
5357,NA,0.051090761
5358,NA,0.051090761
5359,NA,0.051090761
5360,NA,0.051090761
5361,NA,0.051090761
5362,NA,0.051090761
5363,NA,5.42E-06
5364,NA,0.04483016
5365,NA,0.089080992
5366,NA,0.714879928
5367,NA,1.089106932
5368,NA,1.287165114
5369,NA,1.204052137
5370,NA,1.113762892
5371,NA,0.65869802
5372,NA,0.667117152
5373,NA,0.561191318
5374,NA,0.466287751
5375,NA,0.476397543
5376,NA,0.29652789
5377,NA,0.064437481
5378,NA,0.04975072
5379,NA,0.038755642
5380,NA,0.024109324
5381,NA,0.061668081
5382,NA,0.061668081
5383,NA,0.061668081
5384,NA,0.061668081
5385,NA,0.061668081
5386,NA,0.061668081
5387,NA,6.55E-06
5388,NA,0.054111348
5389,NA,0.107523431
5390,NA,0.862881528
5391,NA,1.314584755
5392,NA,1.553646924
5393,NA,1.453327067
5394,NA,1.344345238
5395,NA,0.795068279
5396,NA,0.805230424
5397,NA,0.677374764
5398,NA,0.56282331
5399,NA,0.575026132
5400,NA,0.357918063
5401,NA,0.077777973
5402,NA,0.060050612
5403,NA,0.046779223
5404,NA,0.029100678
5405,NA,0.067732024
5406,NA,0.067732024
5407,NA,0.067732024
5408,NA,0.067732024
5409,NA,0.067732024
5410,NA,0.067732024
5411,NA,7.19E-06
5412,NA,0.059432222
5413,NA,0.118096419
5414,NA,0.947730345
5415,NA,1.443850426
5416,NA,1.706420043
5417,NA,1.596235539
5418,NA,1.476537315
5419,NA,0.873248887
5420,NA,0.884410295
5421,NA,0.743982339
5422,NA,0.618166818
5423,NA,0.631569568
5424,NA,0.393112841
5425,NA,0.085426032
5426,NA,0.065955506
5427,NA,0.051379114
5428,NA,0.031962204
5429,NA,0.050800837
5430,NA,0.050800837
5431,NA,0.050800837
5432,NA,0.050800837
5433,NA,0.050800837
5434,NA,0.050800837
5435,NA,5.39E-06
5436,NA,0.044575763
5437,NA,0.088575486
5438,NA,0.71082321
5439,NA,1.082926594
5440,NA,1.279860858
5441,NA,1.197219521
5442,NA,1.107442639
5443,NA,0.654960117
5444,NA,0.663331472
5445,NA,0.558006734
5446,NA,0.463641715
5447,NA,0.473694137
5448,NA,0.294845188
5449,NA,0.064071818
5450,NA,0.049468401
5451,NA,0.038535716
5452,NA,0.023972511
5453,NA,0.063785885
5454,NA,0.063785885
5455,NA,0.063785885
5456,NA,0.063785885
5457,NA,0.063785885
5458,NA,0.063785885
5459,NA,6.77E-06
5460,NA,0.055969638
5461,NA,0.111215997
5462,NA,0.892514576
5463,NA,1.35973018
5464,NA,1.607002214
5465,NA,1.503237175
5466,NA,1.390512696
5467,NA,0.822372487
5468,NA,0.83288362
5469,NA,0.700637145
5470,NA,0.582151769
5471,NA,0.59477366
5472,NA,0.370209673
5473,NA,0.080449021
5474,NA,0.062112868
5475,NA,0.048385713
5476,NA,0.030100052
5477,NA,0.04642881
5478,NA,0.04642881
5479,NA,0.04642881
5480,NA,0.04642881
5481,NA,0.04642881
5482,NA,0.04642881
5483,NA,4.93E-06
5484,NA,0.040739479
5485,NA,0.080952494
5486,NA,0.649648278
5487,NA,0.989727667
5488,NA,1.169713357
5489,NA,1.094184306
5490,NA,1.01213381
5491,NA,0.598592879
5492,NA,0.606243779
5493,NA,0.509983508
5494,NA,0.423739739
5495,NA,0.432927029
5496,NA,0.269470195
5497,NA,0.058557664
5498,NA,0.045211047
5499,NA,0.035219251
5500,NA,0.021909387
5501,NA,0.028042665
5502,NA,0.028042665
5503,NA,0.028042665
5504,NA,0.028042665
5505,NA,0.028042665
5506,NA,0.028042665
5507,NA,2.98E-06
5508,NA,0.02460635
5509,NA,0.04889472
5510,NA,0.392382852
5511,NA,0.597788339
5512,NA,0.706498391
5513,NA,0.660879392
5514,NA,0.611321487
5515,NA,0.361545761
5516,NA,0.366166849
5517,NA,0.308026343
5518,NA,0.255935732
5519,NA,0.261484788
5520,NA,0.162758045
5521,NA,0.035368404
5522,NA,0.027307144
5523,NA,0.021272173
5524,NA,0.013233111
5525,NA,0.034715389
5526,NA,0.034715389
5527,NA,0.034715389
5528,NA,0.034715389
5529,NA,0.034715389
5530,NA,0.034715389
5531,NA,3.68E-06
5532,NA,0.030461406
5533,NA,0.060529169
5534,NA,0.485749952
5535,NA,0.740031466
5536,NA,0.874608964
5537,NA,0.81813497
5538,NA,0.756784812
5539,NA,0.447575207
5540,NA,0.453295878
5541,NA,0.381320898
5542,NA,0.316835379
5543,NA,0.323704828
5544,NA,0.201486156
5545,NA,0.04378428
5546,NA,0.033804852
5547,NA,0.026333864
5548,NA,0.016381916
5549,NA,0.041902516
5550,NA,0.041902516
5551,NA,0.041902516
5552,NA,0.041902516
5553,NA,0.041902516
5554,NA,0.041902516
5555,NA,4.45E-06
5556,NA,0.036767832
5557,NA,0.073060523
5558,NA,0.586314771
5559,NA,0.89324019
5560,NA,1.055679269
5561,NA,0.987513464
5562,NA,0.913461981
5563,NA,0.540236708
5564,NA,0.54714173
5565,NA,0.460265768
5566,NA,0.382429811
5567,NA,0.390721442
5568,NA,0.243199837
5569,NA,0.05284894
5570,NA,0.040803471
5571,NA,0.031785765
5572,NA,0.019773464
5573,NA,0.046022872
5574,NA,0.046022872
5575,NA,0.046022872
5576,NA,0.046022872
5577,NA,0.046022872
5578,NA,0.046022872
5579,NA,4.89E-06
5580,NA,0.040383284
5581,NA,0.080244706
5582,NA,0.643968241
5583,NA,0.981074232
5584,NA,1.159486261
5585,NA,1.08461758
5586,NA,1.003284472
5587,NA,0.593359233
5588,NA,0.600943238
5589,NA,0.505524595
5590,NA,0.420034877
5591,NA,0.42914184
5592,NA,0.26711415
5593,NA,0.058045679
5594,NA,0.044815755
5595,NA,0.034911321
5596,NA,0.021717827
5597,NA,0.03451839
5598,NA,0.03451839
5599,NA,0.03451839
5600,NA,0.03451839
5601,NA,0.03451839
5602,NA,0.03451839
5603,NA,3.66E-06
5604,NA,0.030288547
5605,NA,0.060185685
5606,NA,0.482993475
5607,NA,0.735832021
5608,NA,0.869645834
5609,NA,0.813492313
5610,NA,0.752490297
5611,NA,0.445035359
5612,NA,0.450723567
5613,NA,0.379157022
5614,NA,0.315037438
5615,NA,0.321867905
5616,NA,0.200342786
5617,NA,0.043535818
5618,NA,0.03361302
5619,NA,0.026184428
5620,NA,0.016288954
5621,NA,0.043341531
5622,NA,0.043341531
5623,NA,0.043341531
5624,NA,0.043341531
5625,NA,0.043341531
5626,NA,0.043341531
5627,NA,4.60E-06
5628,NA,0.038030511
5629,NA,0.075569565
5630,NA,0.606449973
5631,NA,0.923915814
5632,NA,1.09193337
5633,NA,1.021426617
5634,NA,0.944832062
5635,NA,0.558789499
5636,NA,0.565931652
5637,NA,0.4760722
5638,NA,0.395563203
5639,NA,0.404139585
5640,NA,0.251551798
5641,NA,0.054663877
5642,NA,0.042204742
5643,NA,0.03287735
5644,NA,0.020452524
5645,NA,0.031547665
5646,NA,0.031547665
5647,NA,0.031547665
5648,NA,0.031547665
5649,NA,0.031547665
5650,NA,0.031547665
5651,NA,3.35E-06
5652,NA,0.027681852
5653,NA,0.055005979
5654,NA,0.441426047
5655,NA,0.672504779
5656,NA,0.794802295
5657,NA,0.743481463
5658,NA,0.687729409
5659,NA,0.406734686
5660,NA,0.411933355
5661,NA,0.346525976
5662,NA,0.287924657
5663,NA,0.29416728
5664,NA,0.183100867
5665,NA,0.039789035
5666,NA,0.030720213
5667,NA,0.023930941
5668,NA,0.014887092
5669,NA,0.019054561
5670,NA,0.019054561
5671,NA,0.019054561
5672,NA,0.019054561
5673,NA,0.019054561
5674,NA,0.019054561
5675,NA,2.02E-06
5676,NA,0.016719638
5677,NA,0.033223213
5678,NA,0.266618133
5679,NA,0.406188013
5680,NA,0.480054827
5681,NA,0.449057416
5682,NA,0.415383579
5683,NA,0.245664803
5684,NA,0.248804761
5685,NA,0.209299178
5686,NA,0.173904407
5687,NA,0.177674905
5688,NA,0.110591597
5689,NA,0.024032289
5690,NA,0.018554786
5691,NA,0.014454115
5692,NA,0.008991696
5693,NA,0.043239612
5694,NA,0.043239612
5695,NA,0.043239612
5696,NA,0.043239612
5697,NA,0.043239612
5698,NA,0.043239612
5699,NA,4.59E-06
5700,NA,0.037941082
5701,NA,0.075391862
5702,NA,0.605023895
5703,NA,0.921743209
5704,NA,1.089365669
5705,NA,1.019024714
5706,NA,0.942610272
5707,NA,0.557475495
5708,NA,0.564600854
5709,NA,0.474952707
5710,NA,0.394633029
5711,NA,0.403189243
5712,NA,0.250960269
5713,NA,0.054535334
5714,NA,0.042105497
5715,NA,0.032800039
5716,NA,0.020404429
5717,NA,0.05219151
5718,NA,0.05219151
5719,NA,0.05219151
5720,NA,0.05219151
5721,NA,0.05219151
5722,NA,0.05219151
5723,NA,5.54E-06
5724,NA,0.045796025
5725,NA,0.09100024
5726,NA,0.730282
5727,NA,1.112571717
5728,NA,1.314897058
5729,NA,1.229993414
5730,NA,1.137758889
5731,NA,0.672889654
5732,NA,0.681490176
5733,NA,0.573282173
5734,NA,0.47633391
5735,NA,0.486661517
5736,NA,0.302916577
5737,NA,0.065825785
5738,NA,0.050822598
5739,NA,0.039590631
5740,NA,0.024628759
5741,NA,0.057323602
5742,NA,0.057323602
5743,NA,0.057323602
5744,NA,0.057323602
5745,NA,0.057323602
5746,NA,0.057323602
5747,NA,6.08E-06
5748,NA,0.050299237
5749,NA,0.09994847
5750,NA,0.802092047
5751,NA,1.221973055
5752,NA,1.444193439
5753,NA,1.350941055
5754,NA,1.24963693
5755,NA,0.7390562
5756,NA,0.748502428
5757,NA,0.629654122
5758,NA,0.523172748
5759,NA,0.534515889
5760,NA,0.332702952
5761,NA,0.072298562
5762,NA,0.055820083
5763,NA,0.043483655
5764,NA,0.027050552
5765,NA,0.042994241
5766,NA,0.042994241
5767,NA,0.042994241
5768,NA,0.042994241
5769,NA,0.042994241
5770,NA,0.042994241
5771,NA,4.56E-06
5772,NA,0.037725778
5773,NA,0.074964037
5774,NA,0.601590576
5775,NA,0.916512607
5776,NA,1.083183863
5777,NA,1.013242071
5778,NA,0.937261256
5779,NA,0.554311998
5780,NA,0.561396922
5781,NA,0.472257501
5782,NA,0.392393611
5783,NA,0.400901271
5784,NA,0.249536149
5785,NA,0.054225863
5786,NA,0.041866561
5787,NA,0.032613909
5788,NA,0.020288641
5789,NA,0.053983869
5790,NA,0.053983869
5791,NA,0.053983869
5792,NA,0.053983869
5793,NA,0.053983869
5794,NA,0.053983869
5795,NA,5.73E-06
5796,NA,0.04736875
5797,NA,0.094125367
5798,NA,0.75536132
5799,NA,1.150779617
5800,NA,1.360053208
5801,NA,1.272233806
5802,NA,1.176831766
5803,NA,0.695998008
5804,NA,0.704893888
5805,NA,0.592969809
5806,NA,0.492692153
5807,NA,0.503374431
5808,NA,0.313319328
5809,NA,0.068086372
5810,NA,0.052567946
5811,NA,0.040950251
5812,NA,0.025474559
5813,NA,0.039294067
5814,NA,0.039294067
5815,NA,0.039294067
5816,NA,0.039294067
5817,NA,0.039294067
5818,NA,0.039294067
5819,NA,4.17E-06
5820,NA,0.034479019
5821,NA,0.068512475
5822,NA,0.549816433
5823,NA,0.837635616
5824,NA,0.989962795
5825,NA,0.92604034
5826,NA,0.856598593
5827,NA,0.506606748
5828,NA,0.513081929
5829,NA,0.431614033
5830,NA,0.358623396
5831,NA,0.36639887
5832,NA,0.228060546
5833,NA,0.049559072
5834,NA,0.038263438
5835,NA,0.029807088
5836,NA,0.018542558
5837,NA,0.023733332
5838,NA,0.023733332
5839,NA,0.023733332
5840,NA,0.023733332
5841,NA,0.023733332
5842,NA,0.023733332
5843,NA,2.52E-06
5844,NA,0.020825078
5845,NA,0.041381039
5846,NA,0.332085141
5847,NA,0.505925842
5848,NA,0.597930354
5849,NA,0.559321654
5850,NA,0.517379343
5851,NA,0.305986805
5852,NA,0.309897767
5853,NA,0.260691748
5854,NA,0.216605933
5855,NA,0.221302262
5856,NA,0.137746917
5857,NA,0.02993332
5858,NA,0.023110839
5859,NA,0.018003265
5860,NA,0.011199571
5861,NA,0.053326426
5862,NA,0.053326426
5863,NA,0.053326426
5864,NA,0.053326426
5865,NA,0.053326426
5866,NA,0.053326426
5867,NA,5.66E-06
5868,NA,0.046791869
5869,NA,0.092979061
5870,NA,0.746162146
5871,NA,1.136764839
5872,NA,1.34348979
5873,NA,1.256739897
5874,NA,1.162499711
5875,NA,0.687521791
5876,NA,0.696309333
5877,NA,0.585748322
5878,NA,0.486691898
5879,NA,0.497244081
5880,NA,0.309503566
5881,NA,0.067257181
5882,NA,0.051927747
5883,NA,0.040451538
5884,NA,0.025164317
5885,NA,0.064366597
5886,NA,0.064366597
5887,NA,0.064366597
5888,NA,0.064366597
5889,NA,0.064366597
5890,NA,0.064366597
