"","V1","R06"
"4171",NA,0.125306762629221
"4172",NA,0.126741139040179
"4173",NA,0.125041176401839
"4174",NA,0.1270998247987
"4175",NA,0.130592427990543
"4176",NA,0.124334937727064
"4177",NA,0.0335427771882776
"4178",NA,0.033552751468719
"4179",NA,0.0211281330245635
"4180",NA,0.0310229773407661
"4181",NA,0.030881030290431
"4182",NA,0.030881030290431
"4183",NA,0.030881030290431
"4184",NA,0.030881030290431
"4185",NA,0.030881030290431
"4186",NA,0.030881030290431
"4187",NA,0.0308810302910501
"4188",NA,0.0279865877846204
"4189",NA,0.0300770025220868
"4190",NA,0.124621512680424
"4191",NA,0.133749412276883
"4192",NA,0.128853729481895
"4193",NA,0.132938082435958
"4194",NA,0.130435295950632
"4195",NA,0.124733415811252
"4196",NA,0.126161229167402
"4197",NA,0.124469044785789
"4198",NA,0.126518273742845
"4199",NA,0.129994896369198
"4200",NA,0.123766037538339
"4201",NA,0.0333893006786047
"4202",NA,0.0333992293212701
"4203",NA,0.0210314602865158
"4204",NA,0.030881030290431
"4205",NA,0.0303370225905662
"4206",NA,0.0303370225905662
"4207",NA,0.0303370225905662
"4208",NA,0.0303370225905662
"4209",NA,0.0303370225905662
"4210",NA,0.0303370225905662
"4211",NA,0.0303370225911744
"4212",NA,0.0274935692841174
"4213",NA,0.0295471587698874
"4214",NA,0.122426149966507
"4215",NA,0.131393250275593
"4216",NA,0.12658381101301
"4217",NA,0.13059621301741
"4218",NA,0.128137516224245
"4219",NA,0.122536081784713
"4220",NA,0.123938742435385
"4221",NA,0.122276367983187
"4222",NA,0.124289497227217
"4223",NA,0.127704874828373
"4224",NA,0.121585745081469
"4225",NA,0.0328011066808193
"4226",NA,0.0328108604181137
"4227",NA,0.0206609649944979
"4228",NA,0.0303370225905662
"4229",NA,0.0303037645275232
"4230",NA,0.0303037645275232
"4231",NA,0.0303037645275232
"4232",NA,0.0303037645275232
"4233",NA,0.0303037645275232
"4234",NA,0.0303037645275232
"4235",NA,0.0303037645281307
"4236",NA,0.0274634284600534
"4237",NA,0.0295147666237505
"4238",NA,0.122291935852332
"4239",NA,0.131249205651963
"4240",NA,0.126445038911881
"4241",NA,0.130453042174828
"4242",NA,0.127997040817338
"4243",NA,0.122401747153789
"4244",NA,0.12380287008677
"4245",NA,0.122142318072952
"4246",NA,0.124153240350919
"4247",NA,0.127564873720312
"4248",NA,0.121452452291678
"4249",NA,0.0327651472760816
"4250",NA,0.0327748903204872
"4251",NA,0.0206383146610888
"4252",NA,0.0303037645275232
"4253",NA,0.0292782606879488
"4254",NA,0.0292782606879488
"4255",NA,0.0292782606879488
"4256",NA,0.0292782606879488
"4257",NA,0.0292782606879488
"4258",NA,0.0292782606879488
"4259",NA,0.0292782606885358
"4260",NA,0.0265340438844809
"4261",NA,0.0285159631097743
"4262",NA,0.118153478082452
"4263",NA,0.126807626645668
"4264",NA,0.122166036783894
"4265",NA,0.126038405982914
"4266",NA,0.123665517692773
"4267",NA,0.118259573280875
"4268",NA,0.11961328108343
"4269",NA,0.118008923489432
"4270",NA,0.119951794535175
"4271",NA,0.123247975478967
"4272",NA,0.117342403322755
"4273",NA,0.0316563482585429
"4274",NA,0.0316657615904655
"4275",NA,0.0199398974427242
"4276",NA,0.0292782606879488
"4277",NA,0.0302178876899285
"4278",NA,0.0302178876899285
"4279",NA,0.0302178876899285
"4280",NA,0.0302178876899285
"4281",NA,0.0302178876899285
"4282",NA,0.0302178876899285
"4283",NA,0.0302178876905343
"4284",NA,0.0273856007570459
"4285",NA,0.0294311257012607
"4286",NA,0.121945376773681
"4287",NA,0.130877262862216
"4288",NA,0.126086710491613
"4289",NA,0.130083355606468
"4290",NA,0.127634314230122
"4291",NA,0.122054876884516
"4292",NA,0.123452029221486
"4293",NA,0.121796182991185
"4294",NA,0.123801406582914
"4295",NA,0.127203371837161
"4296",NA,0.121108272197767
"4297",NA,0.0326722952071962
"4298",NA,0.03268201064111
"4299",NA,0.0205798284226953
"4300",NA,0.0302178876899285
"4301",NA,0.03113448234734
"4302",NA,0.03113448234734
"4303",NA,0.03113448234734
"4304",NA,0.03113448234734
"4305",NA,0.03113448234734
"4306",NA,0.03113448234734
"4307",NA,0.0311344823479642
"4308",NA,0.0282162840795032
"4309",NA,0.0303238556252115
"4310",NA,0.125644327606834
"4311",NA,0.134847143257136
"4312",NA,0.129911279779616
"4313",NA,0.134029154531612
"4314",NA,0.131505826750327
"4315",NA,0.125757149168116
"4316",NA,0.12719668111748
"4317",NA,0.125490608351699
"4318",NA,0.127556656090038
"4319",NA,0.131061812646362
"4320",NA,0.124781831263308
"4321",NA,0.033663339039895
"4322",NA,0.0336733491706093
"4323",NA,0.0212040732731709
"4324",NA,0.03113448234734
"4325",NA,0.0314021816079245
"4326",NA,0.0314021816079245
"4327",NA,0.0314021816079245
"4328",NA,0.0314021816079245
"4329",NA,0.0314021816079245
"4330",NA,0.0314021816079245
"4331",NA,0.0314021816085541
"4332",NA,0.0284588922044837
"4333",NA,0.030584584987543
"4334",NA,0.126724637638064
"4335",NA,0.136006580569733
"4336",NA,0.131028277748319
"4337",NA,0.135181558646272
"4338",NA,0.132636534889003
"4339",NA,0.126838429257181
"4340",NA,0.128290338532563
"4341",NA,0.126569596680179
"4342",NA,0.12865340862753
"4343",NA,0.132188703080733
"4344",NA,0.125854725412981
"4345",NA,0.0339527818149266
"4346",NA,0.0339628780143464
"4347",NA,0.0213863892877197
"4348",NA,0.0314021816079245
"4349",NA,0.0288140876866052
"4350",NA,0.0288140876866052
"4351",NA,0.0288140876866052
"4352",NA,0.0288140876866052
"4353",NA,0.0288140876866052
"4354",NA,0.0288140876866052
"4355",NA,0.0288140876871829
"4356",NA,0.0261133772704729
"4357",NA,0.0280638754559364
"4358",NA,0.116280291176807
"4359",NA,0.124797238211712
"4360",NA,0.120229235395294
"4361",NA,0.124040212653973
"4362",NA,0.121704943766543
"4363",NA,0.11638470435842
"4364",NA,0.11771695068755
"4365",NA,0.116138028329872
"4366",NA,0.118050097399564
"4367",NA,0.121294021202198
"4368",NA,0.115482075070482
"4369",NA,0.0311544734259032
"4370",NA,0.0311637375203223
"4371",NA,0.0196237734030785
"4372",NA,0.0288140876866052
"4373",NA,0.0283064917476527
"4374",NA,0.0283064917476527
"4375",NA,0.0283064917476527
"4376",NA,0.0283064917476527
"4377",NA,0.0283064917476527
"4378",NA,0.0283064917476527
"4379",NA,0.0283064917482202
"4380",NA,0.0256533576995257
"4381",NA,0.0275694954371193
"4382",NA,0.11423186943868
"4383",NA,0.122598779874328
"4384",NA,0.118111248100545
"4385",NA,0.121855090261942
"4386",NA,0.119560960036145
"4387",NA,0.114334443252426
"4388",NA,0.115643220407946
"4389",NA,0.11409211272847
"4390",NA,0.115970498326892
"4391",NA,0.119157276383097
"4392",NA,0.113447714900376
"4393",NA,0.0306056486856167
"4394",NA,0.0306147495815075
"4395",NA,0.0192780762637255
"4396",NA,0.0283064917476527
"4397",NA,0.0282754597278076
"4398",NA,0.0282754597278076
"4399",NA,0.0282754597278076
"4400",NA,0.0282754597278076
"4401",NA,0.0282754597278076
"4402",NA,0.0282754597278076
"4403",NA,0.0282754597283745
"4404",NA,0.0256252342742592
"4405",NA,0.0275392713762519
"4406",NA,0.1141066386022
"4407",NA,0.122464376508345
"4408",NA,0.117981764354284
"4409",NA,0.121721502192712
"4410",NA,0.119429886990512
"4411",NA,0.114209099965677
"4412",NA,0.115516442326698
"4413",NA,0.113967035105361
"4414",NA,0.115843361455336
"4415",NA,0.119026645890334
"4416",NA,0.113323343721794
"4417",NA,0.0305720961314588
"4418",NA,0.0305811870501619
"4419",NA,0.0192569419723225
"4420",NA,0.0282754597278076
"4421",NA,0.0273185953590174
"4422",NA,0.0273185953590174
"4423",NA,0.0273185953590174
"4424",NA,0.0273185953590174
"4425",NA,0.0273185953590174
"4426",NA,0.0273185953590174
"4427",NA,0.0273185953595651
"4428",NA,0.0247580556729214
"4429",NA,0.026607320215208
"4430",NA,0.110245177894861
"4431",NA,0.118320083207547
"4432",NA,0.113989166265186
"4433",NA,0.117602348358079
"4434",NA,0.115388283263112
"4435",NA,0.110344171883136
"4436",NA,0.111607272723944
"4437",NA,0.110110298692982
"4438",NA,0.111923128645523
"4439",NA,0.114998688167084
"4440",NA,0.109488390345142
"4441",NA,0.0295375117339272
"4442",NA,0.0295462950086072
"4443",NA,0.0186052715201864
"4444",NA,0.0273185953590174
"4445",NA,0.0281953308362056
"4446",NA,0.0281953308362056
"4447",NA,0.0281953308362056
"4448",NA,0.0281953308362056
"4449",NA,0.0281953308362056
"4450",NA,0.0281953308362056
"4451",NA,0.0281953308367708
"4452",NA,0.0255526157690534
"4453",NA,0.0274612287445087
"4454",NA,0.113783275567128
"4455",NA,0.122117328755813
"4456",NA,0.117647419728309
"4457",NA,0.121376559647172
"4458",NA,0.119091438577619
"4459",NA,0.113885446568731
"4460",NA,0.115189084095406
"4461",NA,0.113644067688029
"4462",NA,0.115515076778721
"4463",NA,0.118689340209078
"4464",NA,0.113002200440218
"4465",NA,0.0304854588777926
"4466",NA,0.0304945240340414
"4467",NA,0.0192023703603755
"4468",NA,0.0281953308362056
"4469",NA,0.0290505755797695
"4470",NA,0.0290505755797695
"4471",NA,0.0290505755797695
"4472",NA,0.0290505755797695
"4473",NA,0.0290505755797695
"4474",NA,0.0290505755797695
"4475",NA,0.0290505755803519
"4476",NA,0.0263276994326481
"4477",NA,0.0282942060793726
"4478",NA,0.117234646607943
"4479",NA,0.125821495382663
"4480",NA,0.121216001274701
"4481",NA,0.125058256635696
"4482",NA,0.122703821331297
"4483",NA,0.117339916747221
"4484",NA,0.118683097315568
"4485",NA,0.117091216157115
"4486",NA,0.119018978286077
"4487",NA,0.122289526173221
"4488",NA,0.116429879246297
"4489",NA,0.0314101697319347
"4490",NA,0.0314195098602091
"4491",NA,0.0197848329819381
"4492",NA,0.0290505755797695
"4493",NA,0.0293003570765518
"4494",NA,0.0293003570765518
"4495",NA,0.0293003570765518
"4496",NA,0.0293003570765518
"4497",NA,0.0293003570765518
"4498",NA,0.0293003570765518
"4499",NA,0.0293003570771392
"4500",NA,0.0265540692046708
"4501",NA,0.0285374841901751
"4502",NA,0.118242648856438
"4503",NA,0.126903328730776
"4504",NA,0.122258235847617
"4505",NA,0.126133527534948
"4506",NA,0.123758848419104
"4507",NA,0.118348824125216
"4508",NA,0.119703553574992
"4509",NA,0.118097985167645
"4510",NA,0.120042322503825
"4511",NA,0.123340991084974
"4512",NA,0.117430961976257
"4513",NA,0.0316802393967606
"4514",NA,0.0316896598329523
"4515",NA,0.0199549461413915
"4516",NA,0.0293003570765518
"4517",NA,0.0289103270745985
"4518",NA,0.0289103270745985
"4519",NA,0.0289103270745985
"4520",NA,0.0289103270745985
"4521",NA,0.0289103270745985
"4522",NA,0.0289103270745985
"4523",NA,0.0289103270751781
"4524",NA,0.026200596254266
"4525",NA,0.0281576091263541
"4526",NA,0.116668668701727
"4527",NA,0.125214062438784
"4528",NA,0.120630802439831
"4529",NA,0.124454508406878
"4530",NA,0.122111439694203
"4531",NA,0.11677343062458
"4532",NA,0.118110126671945
"4533",NA,0.116525930695228
"4534",NA,0.118444386097851
"4535",NA,0.121699144643714
"4536",NA,0.115867786544323
"4537",NA,0.0312585297294854
"4538",NA,0.0312678247660877
"4539",NA,0.0196893170344776
"4540",NA,0.0289103270745985
"4541",NA,0.0284010357593064
"4542",NA,0.0284010357593064
"4543",NA,0.0284010357593064
"4544",NA,0.0284010357593064
"4545",NA,0.0284010357593064
"4546",NA,0.0284010357593064
"4547",NA,0.0284010357598758
"4548",NA,0.0257390402126016
"4549",NA,0.0276615778725242
"4550",NA,0.11461340521117
"4551",NA,0.123008261224984
"4552",NA,0.118505741042884
"4553",NA,0.122262087680643
"4554",NA,0.11996029503321
"4555",NA,0.114716321622648
"4556",NA,0.116029470109089
"4557",NA,0.114473181711923
"4558",NA,0.11635784114009
"4559",NA,0.119555263072067
"4560",NA,0.113826631587588
"4561",NA,0.0307078719081834
"4562",NA,0.0307170032011723
"4563",NA,0.0193424652626585
"4564",NA,0.0284010357593064
"4565",NA,0.0283699000921541
"4566",NA,0.0283699000921541
"4567",NA,0.0283699000921541
"4568",NA,0.0283699000921541
"4569",NA,0.0283699000921541
"4570",NA,0.0283699000921541
"4571",NA,0.0283699000927229
"4572",NA,0.0257108228547675
"4573",NA,0.027631252862942
"4574",NA,0.11448775610224
"4575",NA,0.122873408950196
"4576",NA,0.118375824819405
"4577",NA,0.122128053425709
"4578",NA,0.119828784202081
"4579",NA,0.114590559687863
"4580",NA,0.115902268587574
"4581",NA,0.114347686328098
"4582",NA,0.116230279629904
"4583",NA,0.119424196271938
"4584",NA,0.113701845007824
"4585",NA,0.0306742072881044
"4586",NA,0.0306833285705817
"4587",NA,0.0193212603824765
"4588",NA,0.0283699000921541
"4589",NA,0.0274098397852434
"4590",NA,0.0274098397852434
"4591",NA,0.0274098397852434
"4592",NA,0.0274098397852434
"4593",NA,0.0274098397852434
"4594",NA,0.0274098397852434
"4595",NA,0.0274098397857929
"4596",NA,0.0248407478668157
"4597",NA,0.0266961889741813
"4598",NA,0.110613398071228
"4599",NA,0.118715273661573
"4600",NA,0.114369891406254
"4601",NA,0.11799514156936
"4602",NA,0.115773681471225
"4603",NA,0.110712722700576
"4604",NA,0.111980042312882
"4605",NA,0.110478068371246
"4606",NA,0.112296953196912
"4607",NA,0.115382785123045
"4608",NA,0.109854082842291
"4609",NA,0.0296361673666523
"4610",NA,0.0296449799775719
"4611",NA,0.018667413343451
"4612",NA,0.0274098397852434
"4613",NA,0.0282895035691222
"4614",NA,0.0282895035691222
"4615",NA,0.0282895035691222
"4616",NA,0.0282895035691222
"4617",NA,0.0282895035691222
"4618",NA,0.0282895035691222
"4619",NA,0.0282895035696893
"4620",NA,0.0256379618029098
"4621",NA,0.0275529495679011
"4622",NA,0.11416331303087
"4623",NA,0.122525202054134
"4624",NA,0.118040363478491
"4625",NA,0.121781958768054
"4626",NA,0.119489205367552
"4627",NA,0.114265825284807
"4628",NA,0.115573816975983
"4629",NA,0.114023640195836
"4630",NA,0.115900898478651
"4631",NA,0.119085763985784
"4632",NA,0.113379629103952
"4633",NA,0.0305872806650033
"4634",NA,0.0305963760989794
"4635",NA,0.0192665065007109
"4636",NA,0.0282895035691222
"4637",NA,0.0291476048400764
"4638",NA,0.0291476048400764
"4639",NA,0.0291476048400764
"4640",NA,0.0291476048400764
"4641",NA,0.0291476048400764
"4642",NA,0.0291476048400764
"4643",NA,0.0291476048406608
"4644",NA,0.0264156342549555
"4645",NA,0.0283887090567513
"4646",NA,0.117626211691102
"4647",NA,0.126241740640599
"4648",NA,0.121620864128752
"4649",NA,0.12547595266734
"4650",NA,0.123113653521641
"4651",NA,0.11773183343387
"4652",NA,0.119079500240937
"4653",NA,0.1174823021809
"4654",NA,0.119416503057794
"4655",NA,0.122697974612919
"4656",NA,0.116818756397109
"4657",NA,0.031515080064153
"4658",NA,0.0315244513885644
"4659",NA,0.0198509145542037
"4660",NA,0.0291476048400764
"4661",NA,0.029398220609963
"4662",NA,0.029398220609963
"4663",NA,0.029398220609963
"4664",NA,0.029398220609963
"4665",NA,0.029398220609963
"4666",NA,0.029398220609963
"4667",NA,0.0293982206105524
"4668",NA,0.0266427601046495
"4669",NA,0.0286327997192733
"4670",NA,0.118637580678831
"4671",NA,0.127327187324676
"4672",NA,0.122666579777263
"4673",NA,0.126554814983902
"4674",NA,0.124172204412192
"4675",NA,0.118744110574242
"4676",NA,0.120103364836135
"4677",NA,0.118492433811635
"4678",NA,0.12044326525713
"4679",NA,0.123752951429706
"4680",NA,0.11782318275503
"4681",NA,0.0317860517648004
"4682",NA,0.0317955036653585
"4683",NA,0.0200215958935882
"4684",NA,0.029398220609963
"4685",NA,0.0306401639630623
"4686",NA,0.0306401639630623
"4687",NA,0.0306401639630623
"4688",NA,0.0306401639630623
"4689",NA,0.0306401639630623
"4690",NA,0.0306401639630623
"4691",NA,0.0306401639636766
"4692",NA,0.0277682975737089
"4693",NA,0.0298424074626727
"4694",NA,0.123649487919976
"4695",NA,0.132706191587033
"4696",NA,0.127848694212794
"4697",NA,0.131901189968879
"4698",NA,0.129417924755455
"4699",NA,0.12376051822707
"4700",NA,0.125177194902998
"4701",NA,0.123498209246732
"4702",NA,0.125531454596759
"4703",NA,0.128980960209341
"4704",NA,0.12280068532585
"4705",NA,0.0331288703059058
"4706",NA,0.0331387215069939
"4707",NA,0.020867418784313
"4708",NA,0.0306401639630623
"4709",NA,0.0301003994226872
"4710",NA,0.0301003994226872
"4711",NA,0.0301003994226872
"4712",NA,0.0301003994226872
"4713",NA,0.0301003994226872
"4714",NA,0.0301003994226872
"4715",NA,0.0301003994232906
"4716",NA,0.0272791245263668
"4717",NA,0.0293166963937895
"4718",NA,0.121471248629376
"4719",NA,0.130368407213775
"4720",NA,0.125596480688332
"4721",NA,0.12957758669886
"4722",NA,0.127138067286149
"4723",NA,0.121580322999723
"4724",NA,0.122972043156626
"4725",NA,0.121322634917836
"4726",NA,0.123320062125925
"4727",NA,0.126708800413184
"4728",NA,0.120637398747078
"4729",NA,0.0325452641125652
"4730",NA,0.0325549417725119
"4731",NA,0.0204998132870804
"4732",NA,0.0301003994226872
"4733",NA,0.0300674007663876
"4734",NA,0.0300674007663876
"4735",NA,0.0300674007663876
"4736",NA,0.0300674007663876
"4737",NA,0.0300674007663876
"4738",NA,0.0300674007663876
"4739",NA,0.0300674007669903
"4740",NA,0.0272492187951584
"4741",NA,0.0292845569004043
"4742",NA,0.12133808136048
"4743",NA,0.130225486111581
"4744",NA,0.125458790983937
"4745",NA,0.129435532562383
"4746",NA,0.126998687561447
"4747",NA,0.121447036154085
"4748",NA,0.122837230587211
"4749",NA,0.121189630572119
"4750",NA,0.123184868028073
"4751",NA,0.126569891287884
"4752",NA,0.120505145616406
"4753",NA,0.0325095851845367
"4754",NA,0.0325192522349971
"4755",NA,0.0204773396220845
"4756",NA,0.0300674007663876
"4757",NA,0.0290498956671796
"4758",NA,0.0290498956671796
"4759",NA,0.0290498956671796
"4760",NA,0.0290498956671796
"4761",NA,0.0290498956671796
"4762",NA,0.0290498956671796
"4763",NA,0.029049895667762
"4764",NA,0.0263270832474625
"4765",NA,0.0282935438691909
"4766",NA,0.117231902796139
"4767",NA,0.125818550600431
"4768",NA,0.121213164281501
"4769",NA,0.125055329716644
"4770",NA,0.122700949516496
"4771",NA,0.117337170471628
"4772",NA,0.118680319603579
"4773",NA,0.117088475702221
"4774",NA,0.119016192712981
"4775",NA,0.122286664054768
"4776",NA,0.116427154269626
"4777",NA,0.031409434594354
"4778",NA,0.0314187745040278
"4779",NA,0.0197843699289085
"4780",NA,0.0290498956671796
"4781",NA,0.0299821937522502
"4782",NA,0.0299821937522502
"4783",NA,0.0299821937522502
"4784",NA,0.0299821937522502
"4785",NA,0.0299821937522502
"4786",NA,0.0299821937522502
"4787",NA,0.0299821937528513
"4788",NA,0.0271719981338465
"4789",NA,0.0292015683616475
"4790",NA,0.120994225378574
"4791",NA,0.129856444406834
"4792",NA,0.125103257459105
"4793",NA,0.129068729480913
"4794",NA,0.126638790174554
"4795",NA,0.121102871408788
"4796",NA,0.122489126215817
"4797",NA,0.120846195280001
"4798",NA,0.122835778498415
"4799",NA,0.126211209052592
"4800",NA,0.1201636500636
"4801",NA,0.0324174573446233
"4802",NA,0.0324270969999487
"4803",NA,0.0204193095655382
"4804",NA,0.0299821937522502
"4805",NA,0.0308916391407825
"4806",NA,0.0308916391407825
"4807",NA,0.0308916391407825
"4808",NA,0.0308916391407825
"4809",NA,0.0308916391407825
"4810",NA,0.0308916391407825
"4811",NA,0.0308916391414018
"4812",NA,0.027996202279955
"4813",NA,0.0300873351572281
"4814",NA,0.124664325079045
"4815",NA,0.133795360468575
"4816",NA,0.128897995813699
"4817",NA,0.132983751903891
"4818",NA,0.130480105612818
"4819",NA,0.124776266653006
"4820",NA,0.126204570519287
"4821",NA,0.124511804805682
"4822",NA,0.126561737753607
"4823",NA,0.130039554736781
"4824",NA,0.12380855604755
"4825",NA,0.0334007712186388
"4826",NA,0.0334107032721841
"4827",NA,0.0210386854215827
"4828",NA,0.0308916391407825
"4829",NA,0.0311572503966233
"4830",NA,0.0311572503966233
"4831",NA,0.0311572503966233
"4832",NA,0.0311572503966233
"4833",NA,0.0311572503966233
"4834",NA,0.0311572503966233
"4835",NA,0.031157250397248
"4836",NA,0.028236918106411
"4837",NA,0.0303460308787337
"4838",NA,0.125736208891745
"4839",NA,0.134945754384476
"4840",NA,0.130006281404743
"4841",NA,0.134127167479498
"4842",NA,0.131601994437044
"4843",NA,0.12584911295727
"4844",NA,0.127289697608714
"4845",NA,0.125582377224669
"4846",NA,0.12764993582406
"4847",NA,0.131157655634089
"4848",NA,0.124873081821199
"4849",NA,0.0336879563935337
"4850",NA,0.0336979738444644
"4851",NA,0.0212195794049223
"4852",NA,0.0311572503966233
"4853",NA,0.030959457593222
"4854",NA,0.030959457593222
"4855",NA,0.030959457593222
"4856",NA,0.030959457593222
"4857",NA,0.030959457593222
"4858",NA,0.030959457593222
"4859",NA,0.0309594575938427
"4860",NA,0.0280576641889252
"4861",NA,0.0301533878680957
"4862",NA,0.124938008892414
"4863",NA,0.134089090246047
"4864",NA,0.129180974083606
"4865",NA,0.133275699903562
"4866",NA,0.130766557192693
"4867",NA,0.125050196219094
"4868",NA,0.126481635735037
"4869",NA,0.124785153781237
"4870",NA,0.126839587082138
"4871",NA,0.130325039146267
"4872",NA,0.124080361134734
"4873",NA,0.0334740981341842
"4874",NA,0.0334840519922215
"4875",NA,0.0210848730350062
"4876",NA,0.030959457593222
"4877",NA,0.0304140682990193
"4878",NA,0.0304140682990193
"4879",NA,0.0304140682990193
"4880",NA,0.0304140682990193
"4881",NA,0.0304140682990193
"4882",NA,0.0304140682990193
"4883",NA,0.030414068299629
"4884",NA,0.0275633935892903
"4885",NA,0.029622198493163
"4886",NA,0.122737070704665
"4887",NA,0.131726944395482
"4888",NA,0.126905290794655
"4889",NA,0.130927882934034
"4890",NA,0.128462941888133
"4891",NA,0.12284728171226
"4892",NA,0.124253504643417
"4893",NA,0.122586908326103
"4894",NA,0.124605150232998
"4895",NA,0.128029201730418
"4896",NA,0.121894531477353
"4897",NA,0.0328844103239083
"4898",NA,0.0328941888323746
"4899",NA,0.0207134368110901
"4900",NA,0.0304140682990193
"4901",NA,0.0303807257718196
"4902",NA,0.0303807257718196
"4903",NA,0.0303807257718196
"4904",NA,0.0303807257718196
"4905",NA,0.0303807257718196
"4906",NA,0.0303807257718196
"4907",NA,0.0303807257724287
"4908",NA,0.0275331762177953
"4909",NA,0.0295897240820035
"4910",NA,0.122602515732336
"4911",NA,0.131582533947552
"4912",NA,0.126766166259637
"4913",NA,0.130784348486257
"4914",NA,0.12832210972152
"4915",NA,0.12271260591711
"4916",NA,0.124117287225297
"4917",NA,0.122452517974737
"4918",NA,0.124468547310626
"4919",NA,0.127888845067209
"4920",NA,0.121760900169259
"4921",NA,0.0328483595945258
"4922",NA,0.032858127382947
"4923",NA,0.020690728953546
"4924",NA,0.0303807257718196
"4925",NA,0.0293526175016488
"4926",NA,0.0293526175016488
"4927",NA,0.0293526175016488
"4928",NA,0.0293526175016488
"4929",NA,0.0293526175016488
"4930",NA,0.0293526175016488
"4931",NA,0.0293526175022372
"4932",NA,0.0266014313218309
"4933",NA,0.0285883839471672
"4934",NA,0.118453547688752
"4935",NA,0.127129674842817
"4936",NA,0.122476296923129
"4937",NA,0.126358500621479
"4938",NA,0.123979586002984
"4939",NA,0.118559912332857
"4940",NA,0.119917058092329
"4941",NA,0.118308625976283
"4942",NA,0.120256431252987
"4943",NA,0.123560983374117
"4944",NA,0.117640413075314
"4945",NA,0.0317367446049983
"4946",NA,0.031746181843579
"4947",NA,0.0199905379932386
"4948",NA,0.0293526175016488
"4949",NA,0.0302946308362961
"4950",NA,0.0302946308362961
"4951",NA,0.0302946308362961
"4952",NA,0.0302946308362961
"4953",NA,0.0302946308362961
"4954",NA,0.0302946308362961
"4955",NA,0.0302946308369035
"4956",NA,0.0274551508589203
"4957",NA,0.0295058707400481
"4958",NA,0.122255076511618
"4959",NA,0.131209646549756
"4960",NA,0.126406927807184
"4961",NA,0.130413723039881
"4962",NA,0.127958461932271
"4963",NA,0.122364854715453
"4964",NA,0.123765555343667
"4965",NA,0.122105503827711
"4966",NA,0.12411582000464
"4967",NA,0.127526425092357
"4968",NA,0.121415845975093
"4969",NA,0.0327552717129991
"4970",NA,0.0327650118208072
"4971",NA,0.0206320941800199
"4972",NA,0.0302946308362961
"4973",NA,0.031213553332062
"4974",NA,0.031213553332062
"4975",NA,0.031213553332062
"4976",NA,0.031213553332062
"4977",NA,0.031213553332062
"4978",NA,0.031213553332062
"4979",NA,0.0312135533326878
"4980",NA,0.0282879438341917
"4981",NA,0.0304008678940556
"4982",NA,0.125963421420496
"4983",NA,0.135189609089243
"4984",NA,0.130241210199016
"4985",NA,0.134369542950859
"4986",NA,0.131839806776133
"4987",NA,0.126076529510132
"4988",NA,0.127519717380525
"4989",NA,0.12580931177079
"4990",NA,0.127880606566952
"4991",NA,0.131394665027519
"4992",NA,0.125098734629914
"4993",NA,0.0337488324596096
"4994",NA,0.0337588680126477
"4995",NA,0.0212579243998774
"4996",NA,0.031213553332062
"4997",NA,0.0314819324576242
"4998",NA,0.0314819324576242
"4999",NA,0.0314819324576242
"5000",NA,0.0314819324576242
"5001",NA,0.0314819324576242
"5002",NA,0.0314819324576242
"5003",NA,0.0314819324582553
"5004",NA,0.0285311681012082
"5005",NA,0.0306622594201961
"5006",NA,0.12704647507139
"5007",NA,0.136351990977857
"5008",NA,0.131361044962253
"5009",NA,0.135524873779608
"5010",NA,0.132973386528507
"5011",NA,0.127160555682477
"5012",NA,0.128616152313082
"5013",NA,0.126891040362259
"5014",NA,0.128980144482475
"5015",NA,0.132524417379918
"5016",NA,0.126174353565436
"5017",NA,0.0340390103207424
"5018",NA,0.0340491321610712
"5019",NA,0.0214407034350296
"5020",NA,0.0314819324576242
"5021",NA,0.0295278188489854
"5022",NA,0.0295278188489854
"5023",NA,0.0295278188489854
"5024",NA,0.0295278188489854
"5025",NA,0.0295278188489854
"5026",NA,0.0295278188489854
"5027",NA,0.0295278188495774
"5028",NA,0.0267602112537537
"5029",NA,0.0287590236996676
"5030",NA,0.119160579051482
"5031",NA,0.127888492700123
"5032",NA,0.123207339469387
"5033",NA,0.127112715456155
"5034",NA,0.124719601455056
"5035",NA,0.119267578570107
"5036",NA,0.120632824927953
"5037",NA,0.119014792323166
"5038",NA,0.120974223755827
"5039",NA,0.124298500250224
"5040",NA,0.118342590960161
"5041",NA,0.0319261764474758
"5042",NA,0.0319356700155105
"5043",NA,0.0201098584998409
"5044",NA,0.0295278188489854
"5045",NA,0.0290076496492214
"5046",NA,0.0290076496492214
"5047",NA,0.0290076496492214
"5048",NA,0.0290076496492214
"5049",NA,0.0290076496492214
"5050",NA,0.0290076496492214
"5051",NA,0.029007649649803
"5052",NA,0.0262887968988848
"5053",NA,0.0282523977812292
"5054",NA,0.117061417465398
"5055",NA,0.125635578075881
"5056",NA,0.121036889172851
"5057",NA,0.124873467111507
"5058",NA,0.122522510785557
"5059",NA,0.11716653205462
"5060",NA,0.118507727902366
"5061",NA,0.116918198951355
"5062",NA,0.118843112565903
"5063",NA,0.122108827801416
"5064",NA,0.11625783925017
"5065",NA,0.0313637572000827
"5066",NA,0.0313730835271263
"5067",NA,0.019755598367837
"5068",NA,0.0290076496492214
"5069",NA,0.0289758489595564
"5070",NA,0.0289758489595564
"5071",NA,0.0289758489595564
"5072",NA,0.0289758489595564
"5073",NA,0.0289758489595564
