"","V1","N02BE"
"2395",NA,8.09572669049274
"2396",NA,8.32630700436192
"2397",NA,6.88789368065618
"2398",NA,7.57097881819355
"2399",NA,41.4120832322593
"2400",NA,4.38899614121718
"2401",NA,16.2897400291379
"2402",NA,6.23331273638099
"2403",NA,0.209508320789825
"2404",NA,0.283589208433994
"2405",NA,0.268652765936442
"2406",NA,0.268652765936442
"2407",NA,0.268652765936442
"2408",NA,0.268652765936442
"2409",NA,0.268652765936442
"2410",NA,0.268652765936442
"2411",NA,2.09254509215361e-07
"2412",NA,0.216638053450819
"2413",NA,0.269099978909845
"2414",NA,3.97745637286574
"2415",NA,4.21442337777818
"2416",NA,15.3310935405962
"2417",NA,14.1298098989408
"2418",NA,6.52407128298279
"2419",NA,7.66933050688556
"2420",NA,7.88776631914203
"2421",NA,6.52511320512792
"2422",NA,7.17222073288916
"2423",NA,39.2309381762886
"2424",NA,4.1578308269682
"2425",NA,15.4317709738665
"2426",NA,5.90500857498382
"2427",NA,0.198473666109147
"2428",NA,0.268652765936442
"2429",NA,0.208998748939155
"2430",NA,0.208998748939155
"2431",NA,0.208998748939155
"2432",NA,0.208998748939155
"2433",NA,0.208998748939155
"2434",NA,0.208998748939155
"2435",NA,1.62789802232052e-07
"2436",NA,0.168533839530789
"2437",NA,0.209346658820614
"2438",NA,3.09426706623103
"2439",NA,3.27861583849819
"2440",NA,11.9268430335528
"2441",NA,10.9923029503644
"2442",NA,5.07540926065079
"2443",NA,5.96636507929788
"2444",NA,6.13629748749765
"2445",NA,5.0762198252622
"2446",NA,5.57963792058605
"2447",NA,30.5197564967316
"2448",NA,3.23458959414767
"2449",NA,12.0051651663124
"2450",NA,4.59380866727637
"2451",NA,0.154402832107795
"2452",NA,0.208998748939155
"2453",NA,0.708409167779088
"2454",NA,0.708409167779088
"2455",NA,0.708409167779088
"2456",NA,0.708409167779088
"2457",NA,0.708409167779088
"2458",NA,0.708409167779088
"2459",NA,5.51782194426932e-07
"2460",NA,0.571251826198148
"2461",NA,0.709588421486766
"2462",NA,10.4881353041645
"2463",NA,11.1129924432897
"2464",NA,40.4264857589686
"2465",NA,37.2588267851799
"2466",NA,17.2032917360795
"2467",NA,20.2232201960314
"2468",NA,20.7992125236532
"2469",NA,17.2060391755005
"2470",NA,18.9123938583084
"2471",NA,103.447869474876
"2472",NA,10.9637638221659
"2473",NA,40.691961591568
"2474",NA,15.5708883016761
"2475",NA,0.523354241838362
"2476",NA,0.708409167779088
"2477",NA,0.346972216090057
"2478",NA,0.346972216090057
"2479",NA,0.346972216090057
"2480",NA,0.346972216090057
"2481",NA,0.346972216090057
"2482",NA,0.346972216090057
"2483",NA,2.70257782517929e-07
"2484",NA,0.279793826924715
"2485",NA,0.347549803578893
"2486",NA,5.13699104226324
"2487",NA,5.44304025246993
"2488",NA,19.8005164112961
"2489",NA,18.2490265323626
"2490",NA,8.42601215399949
"2491",NA,9.90514500241815
"2492",NA,10.1872606828128
"2493",NA,8.42735782425316
"2494",NA,9.26311446414197
"2495",NA,50.6678035153348
"2496",NA,5.36994946295104
"2497",NA,19.9305440028985
"2498",NA,7.62647614719756
"2499",NA,0.256334035964107
"2500",NA,0.346972216090057
"2501",NA,0.0825672573168747
"2502",NA,0.0825672573168747
"2503",NA,0.0825672573168747
"2504",NA,0.0825672573168747
"2505",NA,0.0825672573168747
"2506",NA,0.0825672573168747
"2507",NA,6.43119040553208e-08
"2508",NA,0.066581149245016
"2509",NA,0.0827047029468191
"2510",NA,1.22242427938651
"2511",NA,1.29525329196717
"2512",NA,4.71183068189574
"2513",NA,4.34263033063422
"2514",NA,2.00509632014402
"2515",NA,2.35707822773724
"2516",NA,2.42421189693634
"2517",NA,2.0054165426199
"2518",NA,2.2042974049483
"2519",NA,12.0571658955127
"2520",NA,1.27786023930807
"2521",NA,4.74277270294604
"2522",NA,1.81483470222074
"2523",NA,0.0609985391482416
"2524",NA,0.0825672573168747
"2525",NA,0.046005293530423
"2526",NA,0.046005293530423
"2527",NA,0.046005293530423
"2528",NA,0.046005293530423
"2529",NA,0.046005293530423
"2530",NA,0.046005293530423
"2531",NA,3.58336720839672e-08
"2532",NA,0.0370980630112784
"2533",NA,0.0460818762674006
"2534",NA,0.681117305084549
"2535",NA,0.721696588085867
"2536",NA,2.62536458919005
"2537",NA,2.41965143989486
"2538",NA,1.11721095943614
"2539",NA,1.31333023846317
"2540",NA,1.35073615768156
"2541",NA,1.11738938281457
"2542",NA,1.22820295161083
"2543",NA,6.71808019538879
"2544",NA,0.712005428188171
"2545",NA,2.64260504027323
"2546",NA,1.01119991020701
"2547",NA,0.0339875126004497
"2548",NA,0.046005293530423
"2549",NA,0.0838517031653984
"2550",NA,0.0838517031653984
"2551",NA,0.0838517031653984
"2552",NA,0.0838517031653984
"2553",NA,0.0838517031653984
"2554",NA,0.0838517031653984
"2555",NA,6.5312363085436e-08
"2556",NA,0.0676169094666435
"2557",NA,0.0839912869488253
"2558",NA,1.24144074961716
"2559",NA,1.31540271642085
"2560",NA,4.78512960879458
"2561",NA,4.41018584454029
"2562",NA,2.03628831716549
"2563",NA,2.39374578147036
"2564",NA,2.46192380608952
"2565",NA,2.03661352113698
"2566",NA,2.23858824544251
"2567",NA,12.2447314897048
"2568",NA,1.29773909120058
"2569",NA,4.81655297501456
"2570",NA,1.84306692132035
"2571",NA,0.0619474542862881
"2572",NA,0.0838517031653984
"2573",NA,0.0794352934241116
"2574",NA,0.0794352934241116
"2575",NA,0.0794352934241116
"2576",NA,0.0794352934241116
"2577",NA,0.0794352934241116
"2578",NA,0.0794352934241116
"2579",NA,6.18724072387667e-08
"2580",NA,0.0640555747963726
"2581",NA,0.0795675254286529
"2582",NA,1.17605494571733
"2583",NA,1.24612138818048
"2584",NA,4.53310022573106
"2585",NA,4.17790448364421
"2586",NA,1.92903845555852
"2587",NA,2.26766888871367
"2588",NA,2.3322560251254
"2589",NA,1.92934653126745
"2590",NA,2.12068339007659
"2591",NA,11.5998101656393
"2592",NA,1.22938809357419
"2593",NA,4.56286854553649
"2594",NA,1.74599389360728
"2595",NA,0.0586847257998049
"2596",NA,0.0794352934241116
"2597",NA,0.061796783998798
"2598",NA,0.061796783998798
"2599",NA,0.061796783998798
"2600",NA,0.061796783998798
"2601",NA,0.061796783998798
"2602",NA,0.061796783998798
"2603",NA,4.81337151385049e-08
"2604",NA,0.0498321130190319
"2605",NA,0.0618996540490003
"2606",NA,0.914913388223878
"2607",NA,0.969421663120554
"2608",NA,3.52653088342939
"2609",NA,3.25020591999228
"2610",NA,1.50069783373319
"2611",NA,1.76413579475866
"2612",NA,1.81438143678868
"2613",NA,1.50093750160901
"2614",NA,1.64978824571979
"2615",NA,9.02408655313773
"2616",NA,0.956403976047224
"2617",NA,3.5496891843524
"2618",NA,1.35829809213896
"2619",NA,0.0456538544512816
"2620",NA,0.061796783998798
"2621",NA,0.209462537676517
"2622",NA,0.209462537676517
"2623",NA,0.209462537676517
"2624",NA,0.209462537676517
"2625",NA,0.209462537676517
"2626",NA,0.209462537676517
"2627",NA,1.6315104878121e-07
"2628",NA,0.168907832662496
"2629",NA,0.209811219604151
"2630",NA,3.10113354855685
"2631",NA,3.28589140884371
"2632",NA,11.9533098688776
"2633",NA,11.0166959495184
"2634",NA,5.0866720919574
"2635",NA,5.97960502901439
"2636",NA,6.14991453390702
"2637",NA,5.08748445529123
"2638",NA,5.59201968477967
"2639",NA,30.5874828319468
"2640",NA,3.24176746593575
"2641",NA,12.0318058061371
"2642",NA,4.60400277959663
"2643",NA,0.154745467147057
"2644",NA,0.209462537676517
"2645",NA,0.102592801153771
"2646",NA,0.102592801153771
"2647",NA,0.102592801153771
"2648",NA,0.102592801153771
"2649",NA,0.102592801153771
"2650",NA,0.102592801153771
"2651",NA,7.9909864987358e-08
"2652",NA,0.0827294841448902
"2653",NA,0.10276358231619
"2654",NA,1.51890634491272
"2655",NA,1.60939902504666
"2656",NA,5.85461990535526
"2657",NA,5.39587512620498
"2658",NA,2.49140464091268
"2659",NA,2.92875488153955
"2660",NA,3.01217089169517
"2661",NA,2.49180252891163
"2662",NA,2.73891918780516
"2663",NA,14.9814643648524
"2664",NA,1.58778752854189
"2665",NA,5.89306648473875
"2666",NA,2.2549977046875
"2667",NA,0.0757928893470349
"2668",NA,0.102592801153771
"2669",NA,0.063652994887534
"2670",NA,0.063652994887534
"2671",NA,0.063652994887534
"2672",NA,0.063652994887534
"2673",NA,0.063652994887534
"2674",NA,0.063652994887534
"2675",NA,4.95795238096673e-08
"2676",NA,0.0513289370414025
"2677",NA,0.063758954880205
"2678",NA,0.942394950913361
"2679",NA,0.998540509287304
"2680",NA,3.63245848356814
"2681",NA,3.34783345380441
"2682",NA,1.54577480181186
"2683",NA,1.81712573791661
"2684",NA,1.86888062527967
"2685",NA,1.54602166867267
"2686",NA,1.69934349289694
"2687",NA,9.29514609114146
"2688",NA,0.985131805547279
"2689",NA,3.65631239820365
"2690",NA,1.39909775104721
"2691",NA,0.0470251747087707
"2692",NA,0.063652994887534
"2693",NA,0.0354665373303253
"2694",NA,0.0354665373303253
"2695",NA,0.0354665373303253
"2696",NA,0.0354665373303253
"2697",NA,0.0354665373303253
"2698",NA,0.0354665373303253
"2699",NA,2.7625000757972e-08
"2700",NA,0.0285997487615676
"2701",NA,0.0355255767210441
"2702",NA,0.525088972883891
"2703",NA,0.556372474084734
"2704",NA,2.02395385536772
"2705",NA,1.8653648642119
"2706",NA,0.861283586257041
"2707",NA,1.01247644249235
"2708",NA,1.04131352467414
"2709",NA,0.861421136937104
"2710",NA,0.946849862042835
"2711",NA,5.17912230861676
"2712",NA,0.548901336354496
"2713",NA,2.03724491504825
"2714",NA,0.77955723377924
"2715",NA,0.0262017540136248
"2716",NA,0.0354665373303253
"2717",NA,0.0646432036904693
"2718",NA,0.0646432036904693
"2719",NA,0.0646432036904693
"2720",NA,0.0646432036904693
"2721",NA,0.0646432036904693
"2722",NA,0.0646432036904693
"2723",NA,5.03508006523109e-08
"2724",NA,0.0521274283833026
"2725",NA,0.0647508120347643
"2726",NA,0.957055184542351
"2727",NA,1.01407416334601
"2728",NA,3.68896630968192
"2729",NA,3.39991355094007
"2730",NA,1.56982142866443
"2731",NA,1.84539359718865
"2732",NA,1.89795360212949
"2733",NA,1.57007213587462
"2734",NA,1.72577908935003
"2735",NA,9.43974471529543
"2736",NA,1.00045686900467
"2737",NA,3.7131913043632
"2738",NA,1.4208626171262
"2739",NA,0.0477567151812727
"2740",NA,0.0646432036904693
"2741",NA,0.0612384919945906
"2742",NA,0.0612384919945906
"2743",NA,0.0612384919945906
"2744",NA,0.0612384919945906
"2745",NA,0.0612384919945906
"2746",NA,0.0612384919945906
"2747",NA,4.76988596888241e-08
"2748",NA,0.0493819136971412
"2749",NA,0.0613404326837034
"2750",NA,0.906647766679597
"2751",NA,0.960663596305358
"2752",NA,3.49467107022539
"2753",NA,3.22084251530127
"2754",NA,1.48714004727425
"2755",NA,1.74819802510759
"2756",NA,1.79798973186175
"2757",NA,1.48737754991347
"2758",NA,1.63488352857078
"2759",NA,8.94256005544829
"2760",NA,0.947763515200106
"2761",NA,3.51762015161626
"2762",NA,1.34602679070383
"2763",NA,0.0452414028599188
"2764",NA,0.0612384919945906
"2765",NA,0.047640559996385
"2766",NA,0.047640559996385
"2767",NA,0.047640559996385
"2768",NA,0.047640559996385
"2769",NA,0.047640559996385
"2770",NA,0.047640559996385
"2771",NA,3.71073864288707e-08
"2772",NA,0.038416720360011
"2773",NA,0.0477198648805775
"2774",NA,0.705327742686793
"2775",NA,0.747349423630013
"2776",NA,2.71868364758901
"2777",NA,2.50565838725539
"2778",NA,1.15692242473009
"2779",NA,1.36001279894444
"2780",NA,1.39874831831604
"2781",NA,1.15710719019972
"2782",NA,1.27185964730904
"2783",NA,6.95687556905375
"2784",NA,0.737313789703768
"2785",NA,2.73653691361914
"2786",NA,1.04714319361312
"2787",NA,0.0351956048731405
"2788",NA,0.047640559996385
"2789",NA,0.161479480766625
"2790",NA,0.161479480766625
"2791",NA,0.161479480766625
"2792",NA,0.161479480766625
"2793",NA,0.161479480766625
"2794",NA,0.161479480766625
"2795",NA,1.25776890397493e-07
"2796",NA,0.130214927300643
"2797",NA,0.161748287672392
"2798",NA,2.39073507255165
"2799",NA,2.53316915015625
"2800",NA,9.21508109507317
"2801",NA,8.4930239145644
"2802",NA,3.92143233511225
"2803",NA,4.60981484319615
"2804",NA,4.74111035180951
"2805",NA,3.92205860466286
"2806",NA,4.31101640012357
"2807",NA,23.5805929807303
"2808",NA,2.49915298922748
"2809",NA,9.27559541582744
"2810",NA,3.54933147733324
"2811",NA,0.119296834474936
"2812",NA,0.161479480766625
"2813",NA,0.0790911465337497
"2814",NA,0.0790911465337497
"2815",NA,0.0790911465337497
"2816",NA,0.0790911465337497
"2817",NA,0.0790911465337497
"2818",NA,0.0790911465337497
"2819",NA,6.16043501116062e-08
"2820",NA,0.0637780592749177
"2821",NA,0.0792228056539822
"2822",NA,1.17095978417116
"2823",NA,1.24072266952193
"2824",NA,4.51346094098574
"2825",NA,4.1598040553044
"2826",NA,1.9206810547452
"2827",NA,2.25784439933645
"2828",NA,2.32215171727965
"2829",NA,1.9209877957414
"2830",NA,2.1114957033107
"2831",NA,11.5495549399681
"2832",NA,1.2240618705414
"2833",NA,4.54310029198838
"2834",NA,1.73842951833812
"2835",NA,0.0584304790409
"2836",NA,0.0790911465337497
"2837",NA,0.0631334038585116
"2838",NA,0.0631334038585116
"2839",NA,0.0631334038585116
"2840",NA,0.0631334038585116
"2841",NA,0.0631334038585116
"2842",NA,0.0631334038585116
"2843",NA,4.91748126748618e-08
"2844",NA,0.0509099456763758
"2845",NA,0.0632384989136926
"2846",NA,0.934702304822542
"2847",NA,0.990389554384745
"2848",NA,3.60280720251384
"2849",NA,3.32050552944938
"2850",NA,1.53315684532247
"2851",NA,1.80229277940939
"2852",NA,1.85362519843094
"2853",NA,1.53340169704155
"2854",NA,1.68547197537138
"2855",NA,9.21927103560098
"2856",NA,0.977090304130553
"2857",NA,3.62646640078017
"2858",NA,1.38767710004008
"2859",NA,0.0466413143898642
"2860",NA,0.0631334038585116
"2861",NA,0.0351770286487639
"2862",NA,0.0351770286487639
"2863",NA,0.0351770286487639
"2864",NA,0.0351770286487639
"2865",NA,0.0351770286487639
"2866",NA,0.0351770286487639
"2867",NA,2.73995015085504e-08
"2868",NA,0.0283662927723394
"2869",NA,0.035235586108698
"2870",NA,0.520802740629916
"2871",NA,0.551830878723193
"2872",NA,2.00743258612874
"2873",NA,1.85013813605857
"2874",NA,0.854253041572473
"2875",NA,1.00421173039915
"2876",NA,1.0328134192702
"2877",NA,0.854389469444418
"2878",NA,0.939120851098137
"2879",NA,5.13684581409326
"2880",NA,0.544420726908042
"2881",NA,2.02061515263643
"2882",NA,0.773193810565661
"2883",NA,0.0259878725402679
"2884",NA,0.0351770286487639
"2885",NA,0.0641155297171679
"2886",NA,0.0641155297171679
"2887",NA,0.0641155297171679
"2888",NA,0.0641155297171679
"2889",NA,0.0641155297171679
"2890",NA,0.0641155297171679
"2891",NA,4.99397936860361e-08
"2892",NA,0.0517019190384269
"2893",NA,0.0642222596686954
"2894",NA,0.94924286889175
"2895",NA,1.00579640926753
"2896",NA,3.65885376267194
"2897",NA,3.37216050359891
"2898",NA,1.55700718272138
"2899",NA,1.83032989186248
"2900",NA,1.88246085639286
"2901",NA,1.55725584344157
"2902",NA,1.71169178152602
"2903",NA,9.36268932019588
"2904",NA,0.992290271109675
"2905",NA,3.68288101190642
"2906",NA,1.40926430237862
"2907",NA,0.0473668833936623
"2908",NA,0.0641155297171679
"2909",NA,0.0607386102352568
"2910",NA,0.0607386102352568
"2911",NA,0.0607386102352568
"2912",NA,0.0607386102352568
"2913",NA,0.0607386102352568
"2914",NA,0.0607386102352568
"2915",NA,4.73095001679925e-08
"2916",NA,0.048978815627705
"2917",NA,0.0608397187959261
"2918",NA,0.899246920154115
"2919",NA,0.952821825663921
"2920",NA,3.46614452971176
"2921",NA,3.19455120128217
"2922",NA,1.47500071857764
"2923",NA,1.73392771445834
"2924",NA,1.78331297805621
"2925",NA,1.47523628251404
"2926",NA,1.62153818925968
"2927",NA,8.86956311336388
"2928",NA,0.940027046224801
"2929",NA,3.48890628076828
"2930",NA,1.33503935096891
"2931",NA,0.044872103236108
"2932",NA,0.0607386102352568
"2933",NA,0.0472516763682783
"2934",NA,0.0472516763682783
"2935",NA,0.0472516763682783
"2936",NA,0.0472516763682783
"2937",NA,0.0472516763682783
"2938",NA,0.0472516763682783
"2939",NA,3.68044837118348e-08
"2940",NA,0.0381031297222289
"2941",NA,0.047330333897127
"2942",NA,0.699570245050301
"2943",NA,0.74124890853643
"2944",NA,2.69649139038991
"2945",NA,2.48520502725068
"2946",NA,1.14747861907371
"2947",NA,1.34891119326296
"2948",NA,1.38733051968235
"2949",NA,1.1476618763271
"2950",NA,1.26147762421516
"2951",NA,6.90008750838053
"2952",NA,0.731295194170574
"2953",NA,2.71419892255655
"2954",NA,1.03859550138804
"2955",NA,0.0349083077776086
"2956",NA,0.0472516763682783
"2957",NA,0.160161344994289
"2958",NA,0.160161344994289
"2959",NA,0.160161344994289
"2960",NA,0.160161344994289
"2961",NA,0.160161344994289
"2962",NA,0.160161344994289
"2963",NA,1.24750190176642e-07
"2964",NA,0.129151999968005
"2965",NA,0.160427957664624
"2966",NA,2.37121981645629
"2967",NA,2.51249122341073
"2968",NA,9.13985959956972
"2969",NA,8.42369647689902
"2970",NA,3.88942219849821
"2971",NA,4.57218553066796
"2972",NA,4.70240929130548
"2973",NA,3.89004335589282
"2974",NA,4.27582614000415
"2975",NA,23.3881077002896
"2976",NA,2.47875273193163
"2977",NA,9.19987994987928
"2978",NA,3.52035875110241
"2979",NA,0.11832303009867
"2980",NA,0.160161344994289
"2981",NA,0.078445535902441
"2982",NA,0.078445535902441
"2983",NA,0.078445535902441
"2984",NA,0.078445535902441
"2985",NA,0.078445535902441
"2986",NA,0.078445535902441
"2987",NA,6.11014819005614e-08
"2988",NA,0.0632574473617429
"2989",NA,0.0785761203065838
"2990",NA,1.1614013933951
"2991",NA,1.23059481348425
"2992",NA,4.47661815269396
"2993",NA,4.12584812167636
"2994",NA,1.90500278780077
"2995",NA,2.23941391233586
"2996",NA,2.30319629809695
"2997",NA,1.90530702491055
"2998",NA,2.0942598414758
"2999",NA,11.4552774413741
"3000",NA,1.21407001441546
"3001",NA,4.50601556157095
"3002",NA,1.72423894672539
"3003",NA,0.0579535187221471
"3004",NA,0.078445535902441
"3005",NA,0.0612049288031855
"3006",NA,0.0612049288031855
"3007",NA,0.0612049288031855
"3008",NA,0.0612049288031855
"3009",NA,0.0612049288031855
"3010",NA,0.0612049288031855
"3011",NA,4.76727172103699e-08
"3012",NA,0.0493548487814748
"3013",NA,0.0613068136213134
"3014",NA,0.906150857112771
"3015",NA,0.96013708209659
"3016",NA,3.49275573380532
"3017",NA,3.21907725704122
"3018",NA,1.48632498530217
"3019",NA,1.74723988418969
"3020",NA,1.79700430143148
"3021",NA,1.48656235777249
"3022",NA,1.6339874923196
"3023",NA,8.93765887573246
"3024",NA,0.947244071183258
"3025",NA,3.51569223741404
"3026",NA,1.3452890691607
"3027",NA,0.0452166072483
"3028",NA,0.0612049288031855
"3029",NA,0.034102509960976
"3030",NA,0.034102509960976
"3031",NA,0.034102509960976
"3032",NA,0.034102509960976
"3033",NA,0.034102509960976
"3034",NA,0.034102509960976
"3035",NA,2.65625554236216e-08
"3036",NA,0.0274998150492923
"3037",NA,0.0341592787227901
"3038",NA,0.504894282782449
"3039",NA,0.534974634336919
"3040",NA,1.94611348354599
"3041",NA,1.79362375498239
"3042",NA,0.828158999735271
"3043",NA,0.973537045462459
"3044",NA,1.0012650661934
"3045",NA,0.828291260276899
"3046",NA,0.910434434326784
"3047",NA,4.97993555090301
"3048",NA,0.527790833265722
"3049",NA,1.95889337493843
"3050",NA,0.749575806696424
"3051",NA,0.0251940461207829
"3052",NA,0.034102509960976
"3053",NA,0.0621570546126784
"3054",NA,0.0621570546126784
"3055",NA,0.0621570546126784
"3056",NA,0.0621570546126784
"3057",NA,0.0621570546126784
"3058",NA,0.0621570546126784
"3059",NA,4.84143310861185e-08
"3060",NA,0.0501226304988521
"3061",NA,0.0622605243875546
"3062",NA,0.920247264628015
"3063",NA,0.975073318677389
"3064",NA,3.54709029387162
"3065",NA,3.26915437663131
"3066",NA,1.50944678950116
"3067",NA,1.77442057407272
"3068",NA,1.82495914442566
"3069",NA,1.50968785462271
"3070",NA,1.65940638740285
"3071",NA,9.07669630063319
"3072",NA,0.961979739465185
"3073",NA,3.57038360595136
"3074",NA,1.36621686809819
"3075",NA,0.0459200129971613
"3076",NA,0.0621570546126784
"3077",NA,0.0588832866256447
"3078",NA,0.0588832866256447
"3079",NA,0.0588832866256447
"3080",NA,0.0588832866256447
"3081",NA,0.0588832866256447
"3082",NA,0.0588832866256447
"3083",NA,4.58643826014125e-08
"3084",NA,0.0474827070955383
"3085",NA,0.058981306720855
"3086",NA,0.871778493804373
"3087",NA,0.923716898467516
"3088",NA,3.36026756355476
"3089",NA,3.09697033397393
"3090",NA,1.42994529754031
"3091",NA,1.68096310078781
"3092",NA,1.72883984048029
"3093",NA,1.43017366593287
"3094",NA,1.57200662976616
"3095",NA,8.59863314332621
"3096",NA,0.911312948786951
"3097",NA,3.38233403340599
"3098",NA,1.29425919452444
"3099",NA,0.0435014384773254
"3100",NA,0.0588832866256447
"3101",NA,0.0458083250894088
"3102",NA,0.0458083250894088
"3103",NA,0.0458083250894088
"3104",NA,0.0458083250894088
"3105",NA,0.0458083250894088
"3106",NA,0.0458083250894088
"3107",NA,3.5680252727529e-08
"3108",NA,0.036939230253671
"3109",NA,0.0458845799427636
"3110",NA,0.67820114906347
"3111",NA,0.718606694707696
"3112",NA,2.6141242746405
"3113",NA,2.40929187178127
"3114",NA,1.11242769898768
"3115",NA,1.30770730706212
"3116",NA,1.34495307545812
"3117",NA,1.11260535845891
"3118",NA,1.22294448672422
"3119",NA,6.68931720571634
"3120",NA,0.708957026832117
"3121",NA,2.63129091194027
"3122",NA,1.00687052863844
"3123",NA,0.0338419974464939
"3124",NA,0.0458083250894088
"3125",NA,0.155269051219964
"3126",NA,0.155269051219964
"3127",NA,0.155269051219964
"3128",NA,0.155269051219964
"3129",NA,0.155269051219964
"3130",NA,0.155269051219964
"3131",NA,1.20939566715851e-07
"3132",NA,0.125206918678836
"3133",NA,0.155527519930798
"3134",NA,2.29878845702921
"3135",NA,2.43574458288534
"3136",NA,8.860673144069
"3137",NA,8.16638596397713
"3138",NA,3.77061577858388
"3139",NA,4.43252339928697
"3140",NA,4.55876934059825
"3141",NA,3.77121796208404
"3142",NA,4.14521661243315
"3143",NA,22.6736937841261
"3144",NA,2.40303666848977
"3145",NA,8.91886011076055
"3146",NA,3.41282575553457
"3147",NA,0.114708730883515
"3148",NA,0.155269051219964
"3149",NA,0.0760493359521171
"3150",NA,0.0760493359521171
"3151",NA,0.0760493359521171
"3152",NA,0.0760493359521171
"3153",NA,0.0760493359521171
"3154",NA,0.0760493359521171
"3155",NA,5.92350740009846e-08
"3156",NA,0.061325183269439
"3157",NA,0.0761759315207051
"3158",NA,1.1259251877813
"3159",NA,1.19300502335767
"3160",NA,4.33987522562103
"3161",NA,3.99981982764443
"3162",NA,1.84681250924659
"3163",NA,2.1710087004425
"3164",NA,2.23284278732548
"3165",NA,1.84710745311949
"3166",NA,2.03028851066163
"3167",NA,11.1053641554211
"3168",NA,1.17698499135118
"3169",NA,4.36837466026813
"3170",NA,1.67157028647648
"3171",NA,0.0561832686105817
"3172",NA,0.0760493359521171
"3173",NA,0.066663055160132
"3174",NA,0.066663055160132
"3175",NA,0.066663055160132
"3176",NA,0.066663055160132
"3177",NA,0.066663055160132
"3178",NA,0.066663055160132
"3179",NA,5.19240695017826e-08
"3180",NA,0.0537562100156906
"3181",NA,0.0667740258512781
"3182",NA,0.98695947781195
"3183",NA,1.04576008038362
"3184",NA,3.80423231750272
"3185",NA,3.50614777187186
"3186",NA,1.61887231009937
"3187",NA,1.90305504892047
"3188",NA,1.95725735184723
"3189",NA,1.61913085094555
"3190",NA,1.77970304780091
"3191",NA,9.7347004283156
"3192",NA,1.0317172979721
"3193",NA,3.82921425008801
"3194",NA,1.46525910866046
"3195",NA,0.0492489288377468
"3196",NA,0.066663055160132
"3197",NA,0.037143699814404
"3198",NA,0.037143699814404
"3199",NA,0.037143699814404
"3200",NA,0.037143699814404
"3201",NA,0.037143699814404
"3202",NA,0.037143699814404
"3203",NA,2.89313480470349e-08
"3204",NA,0.0299521905077192
"3205",NA,0.037205531094567
"3206",NA,0.549919689170685
"3207",NA,0.582682542982018
"3208",NA,2.11966377607731
"3209",NA,1.9535753354016
"3210",NA,0.902012471221741
"3211",NA,1.0603550241973
"3212",NA,1.09055577128765
"3213",NA,0.902156526479291
"3214",NA,0.991625055399969
"3215",NA,5.42403569149273
"3216",NA,0.574858105695135
"3217",NA,2.13358335120783
"3218",NA,0.816421394904121
"3219",NA,0.0274407979732712
"3220",NA,0.037143699814404
"3221",NA,0.0677000895395316
"3222",NA,0.0677000895395316
"3223",NA,0.0677000895395316
"3224",NA,0.0677000895395316
"3225",NA,0.0677000895395316
"3226",NA,0.0677000895395316
"3227",NA,5.27318189375433e-08
"3228",NA,0.0545924608859603
"3229",NA,0.0678127865305233
"3230",NA,1.00231297319416
"3231",NA,1.06202829901471
"3232",NA,3.86341231894425
"3233",NA,3.56069066328229
"3234",NA,1.64405606799043
"3235",NA,1.93265965535322
"3236",NA,1.98770514873147
"3237",NA,1.64431863079068
"3238",NA,1.80738874629251
"3239",NA,9.88613691728344
"3240",NA,1.0477670620468
"3241",NA,3.88878287942684
"3242",NA,1.48805320453199
"3243",NA,0.0500150628265157
"3244",NA,0.0677000895395316
"3245",NA,0.0641343738338098
"3246",NA,0.0641343738338098
"3247",NA,0.0641343738338098
"3248",NA,0.0641343738338098
"3249",NA,0.0641343738338098
"3250",NA,0.0641343738338098
"3251",NA,4.99544714295008e-08
"3252",NA,0.051717114685991
"3253",NA,0.0642411351542064
"3254",NA,0.949521859698217
"3255",NA,1.00609202165563
"3256",NA,3.65992913189035
"3257",NA,3.37315161115344
"3258",NA,1.55746480079133
"3259",NA,1.83086784187439
"3260",NA,1.88301412815258
"3261",NA,1.55771353459509
"3262",NA,1.71219486275655
"3263",NA,9.36544109672194
"3264",NA,0.992581913925291
"3265",NA,3.68396344294416
"3266",NA,1.40967849751996
"3267",NA,0.047380804936221
"3268",NA,0.0641343738338098
"3269",NA,0.049893414826905
"3270",NA,0.049893414826905
"3271",NA,0.049893414826905
"3272",NA,0.049893414826905
"3273",NA,0.049893414826905
"3274",NA,0.049893414826905
"3275",NA,3.8862142350518e-08
"3276",NA,0.0402333928349431
"3277",NA,0.0499764699271203
"3278",NA,0.738681695963837
"3279",NA,0.782690522879033
"3280",NA,2.84724635945871
"3281",NA,2.62414743528063
"3282",NA,1.21163165302816
"3283",NA,1.42432588434695
"3284",NA,1.46489315174871
"3285",NA,1.21182515579603
"3286",NA,1.33200409461195
"3287",NA,7.28585639405366
"3288",NA,0.7721803179912
"3289",NA,2.86594388123688
"3290",NA,1.09666111704132
"3291",NA,0.0368599553437803
"3292",NA,0.049893414826905
"3293",NA,0.169115617459865
"3294",NA,0.169115617459865
"3295",NA,0.169115617459865
"3296",NA,0.169115617459865
"3297",NA,0.169115617459865
"3298",NA,0.169115617459865
"3299",NA,1.31724701991674e-07
"3300",NA,0.136372607395027
"3301",NA,0.169397135864746
"3302",NA,2.50378955925584
"3303",NA,2.65295914332356
"3304",NA,9.65084927160685
"3305",NA,8.89464702632251
