"","V1","N02BA"
"4596",NA,0.0334451527236612
"4597",NA,0.0374419068289505
"4598",NA,0.209495545979483
"4599",NA,0.223130750138277
"4600",NA,0.213051608399199
"4601",NA,0.202017309232683
"4602",NA,0.201427850430662
"4603",NA,0.17835379279942
"4604",NA,0.17286515458784
"4605",NA,0.166107359731614
"4606",NA,0.178473552120161
"4607",NA,0.19872830937382
"4608",NA,0.165493995379367
"4609",NA,0.0309145496050588
"4610",NA,0.029265499143531
"4611",NA,0.0228799449217332
"4612",NA,0.00778276305307442
"4613",NA,0.0323714867373864
"4614",NA,0.0323714867373864
"4615",NA,0.0323714867373864
"4616",NA,0.0323714867373864
"4617",NA,0.0323714867373864
"4618",NA,0.0323714867373864
"4619",NA,0.0323714867414681
"4620",NA,0.0344489928283348
"4621",NA,0.038565707577624
"4622",NA,0.215783453603714
"4623",NA,0.229827911829401
"4624",NA,0.219446249519346
"4625",NA,0.208080761193018
"4626",NA,0.207473610069769
"4627",NA,0.183706995743715
"4628",NA,0.178053618707278
"4629",NA,0.171092991902523
"4630",NA,0.183830349582623
"4631",NA,0.20469304359201
"4632",NA,0.170461217715503
"4633",NA,0.0318424348794329
"4634",NA,0.0301438889648094
"4635",NA,0.0235666754173279
"4636",NA,0.00801635892696381
"4637",NA,0.0338462551919586
"4638",NA,0.0338462551919586
"4639",NA,0.0338462551919586
"4640",NA,0.0338462551919586
"4641",NA,0.0338462551919586
"4642",NA,0.0338462551919586
"4643",NA,0.0338462551962262
"4644",NA,0.0360184075520749
"4645",NA,0.0403226700991523
"4646",NA,0.225614037937855
"4647",NA,0.240298328498734
"4648",NA,0.229443702181647
"4649",NA,0.217560429059383
"4650",NA,0.216925617565419
"4651",NA,0.1920762524419
"4652",NA,0.186165320904405
"4653",NA,0.178887584387668
"4654",NA,0.192205225990271
"4655",NA,0.214018375048326
"4656",NA,0.178227028061324
"4657",NA,0.0332931009812997
"4658",NA,0.0315171733278068
"4659",NA,0.0246403174704894
"4660",NA,0.00838156530015028
"4661",NA,0.030570399561816
"4662",NA,0.030570399561816
"4663",NA,0.030570399561816
"4664",NA,0.030570399561816
"4665",NA,0.030570399561816
"4666",NA,0.030570399561816
"4667",NA,0.0305703995656706
"4668",NA,0.0325323172150775
"4669",NA,0.0364199858843836
"4670",NA,0.203777677837565
"4671",NA,0.217040729456774
"4672",NA,0.207236682842885
"4673",NA,0.196503548397449
"4674",NA,0.195930177993343
"4675",NA,0.173485892314615
"4676",NA,0.168147058288254
"4677",NA,0.161573707352959
"4678",NA,0.173602382983502
"4679",NA,0.19330431687912
"4680",NA,0.160977083864928
"4681",NA,0.0300707831303013
"4682",NA,0.0284667410390198
"4683",NA,0.022255470985807
"4684",NA,0.00757034415553076
"4685",NA,0.0333412757571196
"4686",NA,0.0333412757571196
"4687",NA,0.0333412757571196
"4688",NA,0.0333412757571196
"4689",NA,0.0333412757571196
"4690",NA,0.0333412757571196
"4691",NA,0.0333412757613236
"4692",NA,0.0354810200335359
"4693",NA,0.0397210638345187
"4694",NA,0.222247921103852
"4695",NA,0.236713124953177
"4696",NA,0.22602044751439
"4697",NA,0.214314470477358
"4698",NA,0.213689130245359
"4699",NA,0.189210512735867
"4700",NA,0.183387771128108
"4701",NA,0.17621861700113
"4702",NA,0.1893375620244
"4703",NA,0.210825263211755
"4704",NA,0.175567916044559
"4705",NA,0.0327963744979053
"4706",NA,0.0310469433338375
"4707",NA,0.0242726888061089
"4708",NA,0.00825651400320972
"4709",NA,0.0337807153970109
"4710",NA,0.0337807153970109
"4711",NA,0.0337807153970109
"4712",NA,0.0337807153970109
"4713",NA,0.0337807153970109
"4714",NA,0.0337807153970109
"4715",NA,0.0337807154012702
"4716",NA,0.0359486616073044
"4717",NA,0.0402445893922896
"4718",NA,0.225177159538755
"4719",NA,0.239833015480003
"4720",NA,0.228999408031297
"4721",NA,0.217139145646242
"4722",NA,0.2165055633995
"4723",NA,0.191704316517882
"4724",NA,0.185804830891869
"4725",NA,0.178541186963995
"4726",NA,0.191833040322231
"4727",NA,0.213603950458777
"4728",NA,0.177881909737095
"4729",NA,0.0332286323126357
"4730",NA,0.0314561435605394
"4731",NA,0.0245926040278853
"4732",NA,0.00836533526028331
"4733",NA,0.0330987596685917
"4734",NA,0.0330987596685917
"4735",NA,0.0330987596685917
"4736",NA,0.0330987596685917
"4737",NA,0.0330987596685917
"4738",NA,0.0330987596685917
"4739",NA,0.0330987596727651
"4740",NA,0.0352229399811049
"4741",NA,0.0394321427655264
"4742",NA,0.220631345394446
"4743",NA,0.234991332974218
"4744",NA,0.224376431392817
"4745",NA,0.212755600700637
"4746",NA,0.21213480903685
"4747",NA,0.187834242859714
"4748",NA,0.182053854415928
"4749",NA,0.174936846920338
"4750",NA,0.187960368023545
"4751",NA,0.209291773054707
"4752",NA,0.174290878999537
"4753",NA,0.0325578218846499
"4754",NA,0.0308211156446717
"4755",NA,0.0240961353475612
"4756",NA,0.00819645818844364
"4757",NA,0.031742583238618
"4758",NA,0.031742583238618
"4759",NA,0.031742583238618
"4760",NA,0.031742583238618
"4761",NA,0.031742583238618
"4762",NA,0.031742583238618
"4763",NA,0.0317425832426204
"4764",NA,0.033779728166673
"4765",NA,0.0378164646211665
"4766",NA,0.211591277629573
"4767",NA,0.225362884348992
"4768",NA,0.215182913848856
"4769",NA,0.204038230808106
"4770",NA,0.203442875234094
"4771",NA,0.180137991536132
"4772",NA,0.174594446606788
"4773",NA,0.16776904876407
"4774",NA,0.180258948893794
"4775",NA,0.200716328764764
"4776",NA,0.167149548495758
"4777",NA,0.0312238096408877
"4778",NA,0.0295582625649395
"4779",NA,0.0231088291421619
"4780",NA,0.00786061951908769
"4781",NA,0.0326953215425553
"4782",NA,0.0326953215425553
"4783",NA,0.0326953215425553
"4784",NA,0.0326953215425553
"4785",NA,0.0326953215425553
"4786",NA,0.0326953215425553
"4787",NA,0.0326953215466778
"4788",NA,0.0347936103916654
"4789",NA,0.0389515075410584
"4790",NA,0.217942087627023
"4791",NA,0.232127042470309
"4792",NA,0.221641525072634
"4793",NA,0.210162339753404
"4794",NA,0.2095491148694
"4795",NA,0.185544746343725
"4796",NA,0.179834814590911
"4797",NA,0.172804555728676
"4798",NA,0.185669334178053
"4799",NA,0.206740732424741
"4800",NA,0.172166461459035
"4801",NA,0.0321609772058617
"4802",NA,0.030445439538904
"4803",NA,0.0238024294870795
"4804",NA,0.00809655221719905
"4805",NA,0.0341848431457558
"4806",NA,0.0341848431457558
"4807",NA,0.0341848431457558
"4808",NA,0.0341848431457558
"4809",NA,0.0341848431457558
"4810",NA,0.0341848431457558
"4811",NA,0.0341848431500661
"4812",NA,0.0363787250773942
"4813",NA,0.0407260461974261
"4814",NA,0.227871014227257
"4815",NA,0.242702202099693
"4816",NA,0.231738989302563
"4817",NA,0.219736839421022
"4818",NA,0.219095677460114
"4819",NA,0.193997726617359
"4820",NA,0.188027663864226
"4821",NA,0.180677123017984
"4822",NA,0.194127990379067
"4823",NA,0.216159351746388
"4824",NA,0.180009958680986
"4825",NA,0.0336261553435295
"4826",NA,0.0318324618336108
"4827",NA,0.0248868119386641
"4828",NA,0.0084654120072232
"4829",NA,0.0308762168221213
"4830",NA,0.0308762168221213
"4831",NA,0.0308762168221213
"4832",NA,0.0308762168221213
"4833",NA,0.0308762168221213
"4834",NA,0.0308762168221213
"4835",NA,0.0308762168260144
"4836",NA,0.0328577609209074
"4837",NA,0.0367843206808915
"4838",NA,0.205816209621281
"4839",NA,0.219211940896877
"4840",NA,0.209309817492421
"4841",NA,0.198469311935792
"4842",NA,0.197890205703281
"4843",NA,0.175221394010692
"4844",NA,0.16982915186345
"4845",NA,0.163190043064245
"4846",NA,0.175339050017871
"4847",NA,0.195238076248985
"4848",NA,0.162587451130817
"4849",NA,0.0303716023751904
"4850",NA,0.0287515139199489
"4851",NA,0.0224781081531728
"4852",NA,0.00764607564554714
"4853",NA,0.0312585238917114
"4854",NA,0.0312585238917114
"4855",NA,0.0312585238917114
"4856",NA,0.0312585238917114
"4857",NA,0.0312585238917114
"4858",NA,0.0312585238917114
"4859",NA,0.0312585238956527
"4860",NA,0.0332646033253163
"4861",NA,0.0372397814624824
"4862",NA,0.208364610949972
"4863",NA,0.221926207195311
"4864",NA,0.211901476419516
"4865",NA,0.200926744512032
"4866",NA,0.200340467828296
"4867",NA,0.177390972559114
"4868",NA,0.17193196406204
"4869",NA,0.165210650300863
"4870",NA,0.177510085374411
"4871",NA,0.197655499900113
"4872",NA,0.164600597117971
"4873",NA,0.0307476613454233
"4874",NA,0.0291075130728354
"4875",NA,0.0227564304524194
"4876",NA,0.00774074879772617
"4877",NA,0.0316705127604808
"4878",NA,0.0316705127604808
"4879",NA,0.0316705127604808
"4880",NA,0.0316705127604808
"4881",NA,0.0316705127604808
"4882",NA,0.0316705127604808
"4883",NA,0.0316705127644741
"4884",NA,0.0337030324188186
"4885",NA,0.0377306035976254
"4886",NA,0.211110866680225
"4887",NA,0.224851205425216
"4888",NA,0.214694348209082
"4889",NA,0.203574968800031
"4890",NA,0.202980964961023
"4891",NA,0.179728994225387
"4892",NA,0.174198035730191
"4893",NA,0.167388134725973
"4894",NA,0.179849676953397
"4895",NA,0.200260609024651
"4896",NA,0.166770041012389
"4897",NA,0.0311529170209277
"4898",NA,0.0294911515141486
"4899",NA,0.0230563613151755
"4900",NA,0.00784277224424755
"4901",NA,0.0310311572185643
"4902",NA,0.0310311572185643
"4903",NA,0.0310311572185643
"4904",NA,0.0310311572185643
"4905",NA,0.0310311572185643
"4906",NA,0.0310311572185643
"4907",NA,0.031031157222477
"4908",NA,0.0330226449328524
"4909",NA,0.0369689086199521
"4910",NA,0.206849018961131
"4911",NA,0.220311971552293
"4912",NA,0.210360158157164
"4913",NA,0.199465253700622
"4914",NA,0.198883241446634
"4915",NA,0.176100675057645
"4916",NA,0.170681374021006
"4917",NA,0.164008949412572
"4918",NA,0.176218921476159
"4919",NA,0.196217803302628
"4920",NA,0.163403333603725
"4921",NA,0.030524010558477
"4922",NA,0.0288957923135992
"4923",NA,0.0225909058773437
"4924",NA,0.0076844445298758
"4925",NA,0.0297596979724779
"4926",NA,0.0297596979724779
"4927",NA,0.0297596979724779
"4928",NA,0.0297596979724779
"4929",NA,0.0297596979724779
"4930",NA,0.0297596979724779
"4931",NA,0.0297596979762302
"4932",NA,0.0316695872001235
"4933",NA,0.0354541581273587
"4934",NA,0.198373663180821
"4935",NA,0.211284989694004
"4936",NA,0.201740938248178
"4937",NA,0.191292437607933
"4938",NA,0.190734272510416
"4939",NA,0.168885190634455
"4940",NA,0.163687938049371
"4941",NA,0.157288906917772
"4942",NA,0.168998592067619
"4943",NA,0.188178047050591
"4944",NA,0.15670810538879
"4945",NA,0.029273330953496
"4946",NA,0.0277118267253568
"4947",NA,0.0216652743917724
"4948",NA,0.00736958492023469
"4949",NA,0.0306529209329044
"4950",NA,0.0306529209329044
"4951",NA,0.0306529209329044
"4952",NA,0.0306529209329044
"4953",NA,0.0306529209329044
"4954",NA,0.0306529209329044
"4955",NA,0.0306529209367694
"4956",NA,0.0326201345632231
"4957",NA,0.0365182975588555
"4958",NA,0.204327752864826
"4959",NA,0.217626606607008
"4960",NA,0.207796095066903
"4961",NA,0.197033987726667
"4962",NA,0.196459069573347
"4963",NA,0.173954198058194
"4964",NA,0.168600952447091
"4965",NA,0.16200985748687
"4966",NA,0.1740710031806
"4967",NA,0.193826120241026
"4968",NA,0.161411623480528
"4969",NA,0.0301519558427677
"4970",NA,0.0285435838194423
"4971",NA,0.0223155471381077
"4972",NA,0.00759077945203587
"4973",NA,0.0320493955897244
"4974",NA,0.0320493955897244
"4975",NA,0.0320493955897244
"4976",NA,0.0320493955897244
"4977",NA,0.0320493955897244
"4978",NA,0.0320493955897244
"4979",NA,0.0320493955937654
"4980",NA,0.0341062308252827
"4981",NA,0.0381819849171591
"4982",NA,0.213636442538651
"4983",NA,0.227541160637328
"4984",NA,0.217262794217116
"4985",NA,0.206010390693117
"4986",NA,0.205409280627038
"4987",NA,0.181879140335879
"4988",NA,0.176282013502363
"4989",NA,0.169390643827938
"4990",NA,0.182001266823696
"4991",NA,0.202656380343768
"4992",NA,0.168765155693661
"4993",NA,0.0315256077136659
"4994",NA,0.0298439620609129
"4995",NA,0.0233321907427955
"4996",NA,0.00793659742982274
"4997",NA,0.02894745144879
"4998",NA,0.02894745144879
"4999",NA,0.02894745144879
"5000",NA,0.02894745144879
"5001",NA,0.02894745144879
"5002",NA,0.02894745144879
"5003",NA,0.0289474514524399
"5004",NA,0.0308052131015113
"5005",NA,0.03448648981581
"5006",NA,0.192959350224458
"5007",NA,0.205518281357612
"5008",NA,0.196234720546333
"5009",NA,0.186071396131016
"5010",NA,0.185528465316472
"5011",NA,0.164275721508725
"5012",NA,0.159220320173236
"5013",NA,0.152995941042353
"5014",NA,0.164386027819083
"5015",NA,0.183042008214022
"5016",NA,0.152430991623944
"5017",NA,0.028474359091425
"5018",NA,0.0269554737898019
"5019",NA,0.0210739530744077
"5020",NA,0.00716844310293469
"5021",NA,0.0371524451273901
"5022",NA,0.0371524451273901
"5023",NA,0.0371524451273901
"5024",NA,0.0371524451273901
"5025",NA,0.0371524451273901
"5026",NA,0.0371524451273901
"5027",NA,0.0371524451320746
"5028",NA,0.0395367789601837
"5029",NA,0.0442614930293539
"5030",NA,0.247652601947129
"5031",NA,0.263771292071149
"5032",NA,0.251856357720607
"5033",NA,0.238812295678742
"5034",NA,0.238115474152639
"5035",NA,0.21083875863519
"5036",NA,0.20435043198419
"5037",NA,0.196361787300866
"5038",NA,0.210980330654061
"5039",NA,0.234924244651008
"5040",NA,0.195636706120426
"5041",NA,0.0365452573796782
"5042",NA,0.0345958525098512
"5043",NA,0.027047247547827
"5044",NA,0.00920029832338596
"5045",NA,0.0376421161653789
"5046",NA,0.0376421161653789
"5047",NA,0.0376421161653789
"5048",NA,0.0376421161653789
"5049",NA,0.0376421161653789
"5050",NA,0.0376421161653789
"5051",NA,0.0376421161701251
"5052",NA,0.0400578756343267
"5053",NA,0.044844861665262
"5054",NA,0.250916675314043
"5055",NA,0.267247810559697
"5056",NA,0.255175836793552
"5057",NA,0.241959853378067
"5058",NA,0.24125384771028
"5059",NA,0.213617623752551
"5060",NA,0.20704378063998
"5061",NA,0.198949845230277
"5062",NA,0.213761061697533
"5063",NA,0.238020557648243
"5064",NA,0.198215207444531
"5065",NA,0.0370269256535512
"5066",NA,0.035051827532505
"5067",NA,0.0274037315890811
"5068",NA,0.00932155870380968
"5069",NA,0.0368822075474853
"5070",NA,0.0368822075474853
"5071",NA,0.0368822075474853
"5072",NA,0.0368822075474853
"5073",NA,0.0368822075474853
"5074",NA,0.0368822075474853
"5075",NA,0.0368822075521357
"5076",NA,0.0392491983332075
"5077",NA,0.0439395460156859
"5078",NA,0.245851238952638
"5079",NA,0.26185268576211
"5080",NA,0.250024417659578
"5081",NA,0.237075234857726
"5082",NA,0.236383481836864
"5083",NA,0.209305170315812
"5084",NA,0.202864038127674
"5085",NA,0.194933500844779
"5086",NA,0.209445712575279
"5087",NA,0.233215464539288
"5088",NA,0.194213693723227
"5089",NA,0.0362794363313617
"5090",NA,0.0343442109442705
"5091",NA,0.026850512643964
"5092",NA,0.0091333776578742
"5093",NA,0.0353710095128121
"5094",NA,0.0353710095128121
"5095",NA,0.0353710095128121
"5096",NA,0.0353710095128121
"5097",NA,0.0353710095128121
"5098",NA,0.0353710095128121
"5099",NA,0.0353710095172719
"5100",NA,0.0376410160868689
"5101",NA,0.0421391831849674
"5102",NA,0.235777820525911
"5103",NA,0.25112362992704
"5104",NA,0.239780008940251
"5105",NA,0.227361401201608
"5106",NA,0.226697991815119
"5107",NA,0.20072917709141
"5108",NA,0.194551961489373
"5109",NA,0.186946367130255
"5110",NA,0.200863960823923
"5111",NA,0.223659779695494
"5112",NA,0.186256053121501
"5113",NA,0.0347929360232546
"5114",NA,0.0329370038508621
"5115",NA,0.0257503495941985
"5116",NA,0.00875914999406808
"5117",NA,0.0364326532788048
"5118",NA,0.0364326532788048
"5119",NA,0.0364326532788048
"5120",NA,0.0364326532788048
"5121",NA,0.0364326532788048
"5122",NA,0.0364326532788048
"5123",NA,0.0364326532833986
"5124",NA,0.0387707930037472
"5125",NA,0.0434039704146376
"5126",NA,0.242854577926065
"5127",NA,0.258660984384196
"5128",NA,0.246976890092566
"5129",NA,0.234185543840953
"5130",NA,0.233502222542162
"5131",NA,0.206753966387706
"5132",NA,0.200391344643028
"5133",NA,0.192557472042794
"5134",NA,0.206892795588848
"5135",NA,0.230372819953252
"5136",NA,0.191846438592496
"5137",NA,0.0358372291926733
"5138",NA,0.0339255921125593
"5139",NA,0.0265232338996044
"5140",NA,0.00902205165038721
"5141",NA,0.0380924388860533
"5142",NA,0.0380924388860533
"5143",NA,0.0380924388860533
"5144",NA,0.0380924388860533
"5145",NA,0.0380924388860533
"5146",NA,0.0380924388860533
"5147",NA,0.0380924388908563
"5148",NA,0.0405370987327528
"5149",NA,0.0453813527600943
"5150",NA,0.253918458725836
"5151",NA,0.270444967717833
"5152",NA,0.258228573695229
"5153",NA,0.244854483929349
"5154",NA,0.244140032126606
"5155",NA,0.216173188617438
"5156",NA,0.209520700858463
"5157",NA,0.201329935530945
"5158",NA,0.216318342548985
"5159",NA,0.240868061349302
"5160",NA,0.200586509076546
"5161",NA,0.0374698886853123
"5162",NA,0.0354711619362802
"5163",NA,0.0277315697720251
"5164",NA,0.00943307500799363
"5165",NA,0.034405610618553
"5166",NA,0.034405610618553
"5167",NA,0.034405610618553
"5168",NA,0.034405610618553
"5169",NA,0.034405610618553
"5170",NA,0.034405610618553
"5171",NA,0.0344056106228912
"5172",NA,0.0366136607523855
"5173",NA,0.0409890570954926
"5174",NA,0.229342616940781
"5175",NA,0.244269585386239
"5176",NA,0.233235571597786
"5177",NA,0.221155911215869
"5178",NA,0.220510608598087
"5179",NA,0.195250573899738
"5180",NA,0.189241956174718
"5181",NA,0.181843945158161
"5182",NA,0.19538167891151
"5183",NA,0.21755531994209
"5184",NA,0.181172472239609
"5185",NA,0.0338433147818052
"5186",NA,0.0320380375070739
"5187",NA,0.0250475322483713
"5188",NA,0.00852008207275644
"5189",NA,0.0364958503808667
"5190",NA,0.0364958503808667
"5191",NA,0.0364958503808667
"5192",NA,0.0364958503808667
"5193",NA,0.0364958503808667
"5194",NA,0.0364958503808667
"5195",NA,0.0364958503854684
"5196",NA,0.0388380459085446
"5197",NA,0.0434792601589006
"5198",NA,0.24327584028733
"5199",NA,0.259109664981364
"5200",NA,0.247405303132117
"5201",NA,0.234591768652587
"5202",NA,0.233907262045509
"5203",NA,0.207112607615823
"5204",NA,0.200738949089039
"5205",NA,0.192891487633708
"5206",NA,0.207251677633991
"5207",NA,0.23077243110711
"5208",NA,0.192179220804847
"5209",NA,0.0358993934554178
"5210",NA,0.0339844403960164
"5211",NA,0.0265692418449202
"5212",NA,0.00903770155418624
"5213",NA,0.0369768674680868
"5214",NA,0.0369768674680868
"5215",NA,0.0369768674680868
"5216",NA,0.0369768674680868
"5217",NA,0.0369768674680868
"5218",NA,0.0369768674680868
"5219",NA,0.0369768674727491
"5220",NA,0.0393499332470033
"5221",NA,0.0440523189274417
"5222",NA,0.246482227722198
"5223",NA,0.26252474299761
"5224",NA,0.250666117088594
"5225",NA,0.237683699599954
"5226",NA,0.236990171162425
"5227",NA,0.209842361881096
"5228",NA,0.203384698224208
"5229",NA,0.195433806844326
"5230",NA,0.209983264848883
"5231",NA,0.233814022999432
"5232",NA,0.194712152303937
"5233",NA,0.0363725492112828
"5234",NA,0.0344323569772031
"5235",NA,0.0269194257477069
"5236",NA,0.0091568189012652
"5237",NA,0.0362303887066841
"5238",NA,0.0362303887066841
"5239",NA,0.0362303887066841
"5240",NA,0.0362303887066841
"5241",NA,0.0362303887066841
"5242",NA,0.0362303887066841
"5243",NA,0.0362303887112523
"5244",NA,0.0385555476907673
"5245",NA,0.0431630029111985
"5246",NA,0.241506312760861
"5247",NA,0.25722496618013
"5248",NA,0.245605738927264
"5249",NA,0.232885406888001
"5250",NA,0.232205879210528
"5251",NA,0.205606122385633
"5252",NA,0.199278824254498
"5253",NA,0.191488443268158
"5254",NA,0.205744180843323
"5255",NA,0.229093850247161
"5256",NA,0.190781357289802
"5257",NA,0.0356382702595103
"5258",NA,0.0337372460890052
"5259",NA,0.0263759838348093
"5260",NA,0.00897196357684637
"5261",NA,0.0347458980579479
"5262",NA,0.0347458980579479
"5263",NA,0.0347458980579479
"5264",NA,0.0347458980579479
"5265",NA,0.0347458980579479
"5266",NA,0.0347458980579479
"5267",NA,0.034745898062329
"5268",NA,0.036975786831252
"5269",NA,0.0413944578726181
"5270",NA,0.231610921745138
"5271",NA,0.246685524828637
"5272",NA,0.235542379528468
"5273",NA,0.223343245705265
"5274",NA,0.222691560745432
"5275",NA,0.197181692593411
"5276",NA,0.191113646853506
"5277",NA,0.183642466078292
"5278",NA,0.197314094294529
"5279",NA,0.219707042914561
"5280",NA,0.182964351981282
"5281",NA,0.0341780408546954
"5282",NA,0.0323549085507938
"5283",NA,0.0252952639542973
"5284",NA,0.00860434963435028
"5285",NA,0.0357887794055577
"5286",NA,0.0357887794055577
"5287",NA,0.0357887794055577
"5288",NA,0.0357887794055577
"5289",NA,0.0357887794055577
"5290",NA,0.0357887794055577
"5291",NA,0.0357887794100703
"5292",NA,0.038085597213335
"5293",NA,0.0426368925317475
"5294",NA,0.238562611691039
"5295",NA,0.254089671704912
"5296",NA,0.242612070280803
"5297",NA,0.230046785348195
"5298",NA,0.229375540379063
"5299",NA,0.203100005855968
"5300",NA,0.196849830654104
"5301",NA,0.189154405996573
"5302",NA,0.203236381530194
"5303",NA,0.226301443687048
"5304",NA,0.188455938632476
"5305",NA,0.03520387824263
"5306",NA,0.0333260255032171
"5307",NA,0.0260544890840322
"5308",NA,0.00886260503264253
"5309",NA,0.0374192316403636
"5310",NA,0.0374192316403636
"5311",NA,0.0374192316403636
"5312",NA,0.0374192316403636
"5313",NA,0.0374192316403636
"5314",NA,0.0374192316403636
"5315",NA,0.0374192316450817
"5316",NA,0.0398206870409796
"5317",NA,0.0445793286211652
"5318",NA,0.249430960649382
"5319",NA,0.265665396833108
"5320",NA,0.253664903005207
"5321",NA,0.240527173377931
"5322",NA,0.239825348073895
"5323",NA,0.212352762276756
"5324",NA,0.205817843859419
"5325",NA,0.197771833835774
"5326",NA,0.212495350904497
"5327",NA,0.236611202799482
"5328",NA,0.197041545948775
"5329",NA,0.036807683762346
"5330",NA,0.0348442804887581
"5331",NA,0.0272414700501165
"5332",NA,0.0092663643790546
"5333",NA,0.0337975606475319
"5334",NA,0.0337975606475319
"5335",NA,0.0337975606475319
"5336",NA,0.0337975606475319
"5337",NA,0.0337975606475319
"5338",NA,0.0337975606475319
"5339",NA,0.0337975606517934
"5340",NA,0.0359665879360856
"5341",NA,0.0402646579486379
"5342",NA,0.225289447440876
"5343",NA,0.239952611740222
"5344",NA,0.229113601953839
"5345",NA,0.217247425274526
"5346",NA,0.216613527082678
"5347",NA,0.191799912694569
"5348",NA,0.18589748520329
"5349",NA,0.17863021915255
"5350",NA,0.191928700688936
"5351",NA,0.213710467209991
"5352",NA,0.177970613167365
"5353",NA,0.0332452022588077
"5354",NA,0.0314718296291285
"5355",NA,0.0246048674915494
"5356",NA,0.00836950675773375
"5357",NA,0.0346087257968285
"5358",NA,0.0346087257968285
"5359",NA,0.0346087257968285
"5360",NA,0.0346087257968285
"5361",NA,0.0346087257968285
"5362",NA,0.0346087257968285
"5363",NA,0.0346087258011923
"5364",NA,0.0368298112609025
"5365",NA,0.0412310379669149
"5366",NA,0.230696552118463
"5367",NA,0.245711642640595
"5368",NA,0.234612489020659
"5369",NA,0.222461515782267
"5370",NA,0.221812403589421
"5371",NA,0.196403245060431
"5372",NA,0.190359155171468
"5373",NA,0.182917469640799
"5374",NA,0.19653512405695
"5375",NA,0.218839668244601
"5376",NA,0.182242032649553
"5377",NA,0.0340431104195444
"5378",NA,0.0322271756035313
"5379",NA,0.0251954015605713
"5380",NA,0.0085703807873561
"5381",NA,0.0350648704900322
"5382",NA,0.0350648704900322
"5383",NA,0.0350648704900322
"5384",NA,0.0350648704900322
"5385",NA,0.0350648704900322
"5386",NA,0.0350648704900322
"5387",NA,0.0350648704944535
"5388",NA,0.0373152299688023
"5389",NA,0.0417744650573631
"5390",NA,0.233737143922016
"5391",NA,0.248950134069226
"5392",NA,0.237704693063487
"5393",NA,0.225393569405444
"5394",NA,0.224735901882252
"5395",NA,0.198991849405134
"5396",NA,0.192868098116781
"5397",NA,0.18532833080803
"5398",NA,0.199125466573256
"5399",NA,0.221723985740664
"5400",NA,0.184643991524311
"5401",NA,0.0344918002745013
"5402",NA,0.032651931349085
"5403",NA,0.0255274781814345
"5404",NA,0.00868333882394599
"5405",NA,0.0343569905941829
"5406",NA,0.0343569905941829
"5407",NA,0.0343569905941829
"5408",NA,0.0343569905941829
"5409",NA,0.0343569905941829
"5410",NA,0.0343569905941829
"5411",NA,0.0343569905985149
"5412",NA,0.0365619204389292
"5413",NA,0.0409311337243022
"5414",NA,0.229018523183272
"5415",NA,0.243924397697928
"5416",NA,0.232905976541305
"5417",NA,0.220843386438671
"5418",NA,0.220198995725327
"5419",NA,0.194974657050985
"5420",NA,0.18897453035795
"5421",NA,0.181586973783836
"5422",NA,0.195105576792716
"5423",NA,0.217247883312794
"5424",NA,0.180916449752081
"5425",NA,0.0337954893614777
"5426",NA,0.0319927632004605
"5427",NA,0.0250121365205689
"5428",NA,0.00850804198421955
"5429",NA,0.0329492598720896
"5430",NA,0.0329492598720896
"5431",NA,0.0329492598720896
"5432",NA,0.0329492598720896
"5433",NA,0.0329492598720896
"5434",NA,0.0329492598720896
"5435",NA,0.0329492598762441
"5436",NA,0.0350638457306826
"5437",NA,0.0392540364745924
"5438",NA,0.219634802274139
"5439",NA,0.233929928957537
"5440",NA,0.223362972545145
"5441",NA,0.21179463058188
"5442",NA,0.211176642897105
"5443",NA,0.186985837017174
"5444",NA,0.181231557312951
"5445",NA,0.17414669577035
"5446",NA,0.187111392501461
"5447",NA,0.208346448281376
"5448",NA,0.17350364554416
"5449",NA,0.0324107653847979
"5450",NA,0.0306819034638231
"5451",NA,0.0239872984193192
"5452",NA,0.00815943659478031
"5453",NA,0.0339382159923442
"5454",NA,0.0339382159923442
"5455",NA,0.0339382159923442
"5456",NA,0.0339382159923442
"5457",NA,0.0339382159923442
"5458",NA,0.0339382159923442
"5459",NA,0.0339382159966234
"5460",NA,0.0361162701241178
"5461",NA,0.040432227419304
"5462",NA,0.226227034778697
"5463",NA,0.240951222784815
"5464",NA,0.230067104279646
"5465",NA,0.218151544119973
"5466",NA,0.217515007833332
"5467",NA,0.192598126599305
"5468",NA,0.186671134969132
"5469",NA,0.179373624729385
"5470",NA,0.192727450570808
"5471",NA,0.214599866293223
"5472",NA,0.178711273661256
"5473",NA,0.0333835588531144
"5474",NA,0.0316028059766384
"5475",NA,0.0247072655952816
"5476",NA,0.0084043381430871
"5477",NA,0.0354843609302028
"5478",NA,0.0354843609302028
"5479",NA,0.0354843609302028
"5480",NA,0.0354843609302028
"5481",NA,0.0354843609302028
"5482",NA,0.0354843609302028
"5483",NA,0.035484360934677
"5484",NA,0.0377616420623285
"5485",NA,0.0422742241749616
"5486",NA,0.236533403997065
"5487",NA,0.251928391221235
"5488",NA,0.240548417991893
"5489",NA,0.228090013063161
"5490",NA,0.227424477687188
"5491",NA,0.201372442213
"5492",NA,0.195175430847323
"5493",NA,0.18754546328222
"5494",NA,0.201507657879103
"5495",NA,0.224376529185853
"5496",NA,0.186852937064304
"5497",NA,0.0349044349221479
"5498",NA,0.0330425551518434
