"","V1","M01AB","M01AE","N02BA","N02BE","N05B","N05C","R03","R06"
"4310",NA,0.384242232531967,0.290328349477427,0.37069286439455,1.83492441057082,0.443769885866425,0.10110463980441,0.690211837470998,0.167253410814514
"4311",NA,0.401113527820858,0.32684065498007,0.340883867905245,1.84043892337759,0.572697917914004,0.0772913920774875,0.508803720350379,0.246795927693986
"4312",NA,0.429377975003189,0.323002862703539,0.396273561044414,2.3560116583036,0.568108496736116,0.0804469256926522,0.60502755426592,0.229082299813794
"4313",NA,0.386309880190105,0.332085738456544,0.319884947884631,2.21547145555086,0.560860867070449,0.0621150470313901,0.538474607119929,0.210505513225665
"4314",NA,0.387589001855443,0.292642267739713,0.315777144454193,2.15566516055414,0.507191396145024,0.0772138306227545,0.61429040878901,0.234897702107532
"4315",NA,0.411017501949568,0.294199579948762,0.309625675704863,2.03386568046212,0.459792305229407,0.0540380664134947,0.573312785200027,0.177291518354685
"4316",NA,0.387669166548545,0.265054734683606,0.283876802034477,2.0348440308816,0.430066468939912,0.0688419950199546,0.488960189162041,0.175424531681494
"4317",NA,0.368161473622011,0.341124108856163,0.315460067593551,2.21274591002686,0.424268381295627,0.0291244322182764,0.48456542657051,0.142784592959755
"4318",NA,0.422799289921919,0.368123889679783,0.330128139698253,1.88205336485342,0.408738707999914,0.0968598604790453,0.738951287851148,0.203194418933575
"4319",NA,0.418518436275151,0.335948196798257,0.323870636503518,2.32484704943583,0.411744121674181,0.0976087913977177,0.701102964510027,0.193350520493585
"4320",NA,0.429676058594914,0.325791140691845,0.320677488903266,2.2969108870283,0.430516586222866,0.0716825852983924,0.640421205688047,0.22575752192472
"4321",NA,0.0796186909419448,0.0850034145885184,0.0673614146263182,0.628905064122947,0.0666658554724937,0.0136350767840605,0.137294889065949,0.0395782587691263
"4322",NA,0.0742885304169009,0.0687522505809265,0.044860104830162,0.57713034150866,0.0471880711800632,0.0122577247003446,0.12415256125589,0.0505085872045239
"4323",NA,0.0572874375995107,0.0340579300699781,0.0158174615689221,0.291151995060062,-0.00315402122352608,0.0143905011130696,0.0570880376049586,0.0437010482112151
"4324",NA,0.0884008323200405,0.0508888747679228,0.0249902546349021,0.615016801747034,-0.0608727478440456,0.0143809265007253,0.124834283854976,0.181597482506841
"4325",NA,0.0873130002955124,0.0532346260303165,0.0359977087753524,0.698076590974619,0.0112242151437839,0.0141059725985432,0.1228188127939,0.181634875717723
"4326",NA,0.0875048356597264,0.0535833972052018,0.0358947943286074,0.700525661214682,0.0102692994311997,0.0141041153310333,0.122918486798963,0.18162501908199
"4327",NA,0.0872318306081921,0.0537885220772047,0.0357069777509064,0.700963856207397,0.00956543573259756,0.0141029826611243,0.122878245946899,0.181521092732229
"4328",NA,0.0870898189693039,0.0538249650515601,0.0356096396303571,0.701273754612848,0.00896279567436777,0.0140988708454022,0.122955048297989,0.181413705758061
"4329",NA,0.0870934542213105,0.0537785417091431,0.035542973151231,0.700617950647964,0.00837368658343568,0.0140934142459401,0.123170721365483,0.181366442816267
"4330",NA,0.0869342723227452,0.0536740411579592,0.0354527444436816,0.699635715154872,0.00792641228994355,0.0140899004561671,0.123145545972453,0.181305829686593
"4331",NA,92.954491481483,2.5587442716753,2.41188035994679,-48.5844413766842,3.74710013621292,-0.656321840739835,25.1321098592487,-0.811624984970589
"4332",NA,0.0588659095275674,0.0511631857042563,0.0393715220408527,0.44688999822451,-0.0160176819796785,0.0168312703517758,0.0747381278225994,0.0741606051408393
"4333",NA,0.0709530186941769,0.0549478517436834,0.0648226797434059,0.395458542174932,0.0639833430444935,0.0126773796525906,0.116656292470146,0.044681967132097
"4334",NA,0.399969670125092,0.334407193069524,0.345613730874985,1.99404982624741,0.41544596322239,0.0465606640352636,0.551801329450241,0.178729522915037
"4335",NA,0.415793546811867,0.357876052989637,0.377311052077099,2.20576131220453,0.480532161067293,0.0742685173464963,0.636888727208217,0.248340516214191
"4336",NA,0.435946764250234,0.366881575896341,0.368992055217916,2.41787117916832,0.452124009241205,0.0756067895509579,0.599419778421612,0.225704999637342
"4337",NA,0.478283865671852,0.36178507400592,0.32444727854922,2.62749399064383,0.379674335646698,0.0695748034356209,0.616462920877184,0.242697487637011
"4338",NA,0.369078641891889,0.339810452000159,0.301439175094116,2.2286531857883,0.3829417410517,0.156883847766786,0.557061738464469,0.156044986278263
"4339",NA,0.37927604868976,0.303683516133008,0.288265222157162,2.28119839688632,0.413407182634853,0.0926058940005841,0.585243930051669,0.174069331234846
"4340",NA,0.381107464376985,0.281740191820052,0.31511357509896,2.4477737771764,0.329109107469393,0.0461413882433839,0.606046024749884,0.233881542838997
"4341",NA,0.417603166733855,0.342162334809067,0.298690224773456,2.34847509326716,0.312384812234552,0.163734583460789,0.512572989346833,0.202983913265696
"4342",NA,0.367687465297798,0.324443326331504,0.326973351555071,2.09938214511372,0.322691505471184,0.092568418794604,0.622563335912415,0.191338611009466
"4343",NA,0.403827006893356,0.286949471901653,0.295860326795324,2.91037397759161,0.323573479057708,0.0873880939564192,0.632488246035719,0.178131718730062
"4344",NA,0.429561437952109,0.331177263507801,0.275657672190078,2.63712550857422,0.274973800917017,0.0887106472119686,0.588858472114143,0.179783898983841
