"","V1","M01AB"
"4719",NA,0.706750863599584
"4720",NA,0.791031917381593
"4721",NA,0.676337839227331
"4722",NA,0.63854777120585
"4723",NA,0.825766171535619
"4724",NA,0.600791115156294
"4725",NA,0.504742917418611
"4726",NA,0.688904157960608
"4727",NA,0.74714255885383
"4728",NA,0.355631870586609
"4729",NA,0.0693591735971076
"4730",NA,0.0626479372067466
"4731",NA,0.04549435635623
"4732",NA,0.0724095215483927
"4733",NA,0.0707722421704808
"4734",NA,0.0707722421704808
"4735",NA,0.0707722421704808
"4736",NA,0.0707722421704808
"4737",NA,0.0707722421704808
"4738",NA,0.0707722421704808
"4739",NA,0.000327414959200069
"4740",NA,0.0492461382946458
"4741",NA,0.0612076045505831
"4742",NA,0.701092120832878
"4743",NA,0.690770249592631
"4744",NA,0.773145592242248
"4745",NA,0.661044905743047
"4746",NA,0.624109323398842
"4747",NA,0.807094456894764
"4748",NA,0.587206397535688
"4749",NA,0.493329982321612
"4750",NA,0.673327082638645
"4751",NA,0.730248632781495
"4752",NA,0.347590542382962
"4753",NA,0.0677908668030397
"4754",NA,0.0612313807447795
"4755",NA,0.0444656660696404
"4756",NA,0.0707722421704808
"4757",NA,0.0696388068818205
"4758",NA,0.0696388068818205
"4759",NA,0.0696388068818205
"4760",NA,0.0696388068818205
"4761",NA,0.0696388068818205
"4762",NA,0.0696388068818205
"4763",NA,0.000322171326139826
"4764",NA,0.0484574489828257
"4765",NA,0.0602273493431122
"4766",NA,0.689863953885171
"4767",NA,0.67970739001332
"4768",NA,0.760763470796828
"4769",NA,0.650458105034466
"4770",NA,0.614114055347023
"4771",NA,0.794168635828884
"4772",NA,0.57780213913886
"4773",NA,0.485429178365584
"4774",NA,0.662543579772719
"4775",NA,0.718553516949263
"4776",NA,0.342023792275025
"4777",NA,0.0667051789920141
"4778",NA,0.0602507447555684
"4779",NA,0.043753537224892
"4780",NA,0.0696388068818205
"4781",NA,0.0691109590354961
"4782",NA,0.0691109590354961
"4783",NA,0.0691109590354961
"4784",NA,0.0691109590354961
"4785",NA,0.0691109590354961
"4786",NA,0.0691109590354961
"4787",NA,0.000319729333689568
"4788",NA,0.048090151476891
"4789",NA,0.0597708384110031
"4790",NA,0.684634926872501
"4791",NA,0.674555347667761
"4792",NA,0.754997040014867
"4793",NA,0.645527766258711
"4794",NA,0.609459196999686
"4795",NA,0.788149000760293
"4796",NA,0.573422517654769
"4797",NA,0.481749724942751
"4798",NA,0.657521635581852
"4799",NA,0.713107028943888
"4800",NA,0.339431322210877
"4801",NA,0.0661995674422733
"4802",NA,0.0597940564910403
"4803",NA,0.0434218944034918
"4804",NA,0.0691109590354961
"4805",NA,0.0754832515338535
"4806",NA,0.0754832515338535
"4807",NA,0.0754832515338535
"4808",NA,0.0754832515338535
"4809",NA,0.0754832515338535
"4810",NA,0.0754832515338535
"4811",NA,0.000349209590699581
"4812",NA,0.0525242458054573
"4813",NA,0.0652819363691626
"4814",NA,0.747760863330458
"4815",NA,0.736751908700324
"4816",NA,0.824610630124329
"4817",NA,0.70504787421003
"4818",NA,0.6656536460899
"4819",NA,0.86081932736585
"4820",NA,0.62629424825489
"4821",NA,0.526168876422935
"4822",NA,0.718147623766649
"4823",NA,0.778858201181727
"4824",NA,0.370728177274356
"4825",NA,0.0723034185954637
"4826",NA,0.0653072952442245
"4827",NA,0.0474255577274188
"4828",NA,0.0754832515338535
"4829",NA,0.0767385693124025
"4830",NA,0.0767385693124025
"4831",NA,0.0767385693124025
"4832",NA,0.0767385693124025
"4833",NA,0.0767385693124025
"4834",NA,0.0767385693124025
"4835",NA,0.00035501709102233
"4836",NA,0.0533977457968414
"4837",NA,0.0663676020456811
"4838",NA,0.760196436610192
"4839",NA,0.749004398498761
"4840",NA,0.838324246898127
"4841",NA,0.716773112766123
"4842",NA,0.676723742294193
"4843",NA,0.875135109791787
"4844",NA,0.63670978134947
"4845",NA,0.53491928305846
"4846",NA,0.730090716590792
"4847",NA,0.79181093608708
"4848",NA,0.376893540616353
"4849",NA,0.0735058544334595
"4850",NA,0.0663933826493524
"4851",NA,0.0482142644214611
"4852",NA,0.0767385693124025
"4853",NA,0.0524697538296176
"4854",NA,0.0524697538296176
"4855",NA,0.0524697538296176
"4856",NA,0.0524697538296176
"4857",NA,0.0524697538296176
"4858",NA,0.0524697538296176
"4859",NA,0.000242741812079079
"4860",NA,0.0365105396428591
"4861",NA,0.0453786377932394
"4862",NA,0.519781906914476
"4863",NA,0.512129386287361
"4864",NA,0.573201549863078
"4865",NA,0.490091346704959
"4866",NA,0.462707716432435
"4867",NA,0.598370860831375
"4868",NA,0.435348297312039
"4869",NA,0.365749366352296
"4870",NA,0.499197216159419
"4871",NA,0.541398220847121
"4872",NA,0.257699765232878
"4873",NA,0.0502593952652175
"4874",NA,0.0453962651993839
"4875",NA,0.0329663506622255
"4876",NA,0.0524697538296176
"4877",NA,0.0515164736879031
"4878",NA,0.0515164736879031
"4879",NA,0.0515164736879031
"4880",NA,0.0515164736879031
"4881",NA,0.0515164736879031
"4882",NA,0.0515164736879031
"4883",NA,0.000238331634174105
"4884",NA,0.0358472094408948
"4885",NA,0.0445541903523991
"4886",NA,0.510338413592722
"4887",NA,0.502824925368381
"4888",NA,0.562787518639321
"4889",NA,0.481187276943987
"4890",NA,0.454301157504687
"4891",NA,0.587499548934936
"4892",NA,0.427438809344849
"4893",NA,0.359104364568592
"4894",NA,0.49012770928677
"4895",NA,0.531561998356559
"4896",NA,0.253017828482827
"4897",NA,0.0493462733245944
"4898",NA,0.0445714975005853
"4899",NA,0.032367411937772
"4900",NA,0.0515164736879031
"4901",NA,0.0503516150037372
"4902",NA,0.0503516150037372
"4903",NA,0.0503516150037372
"4904",NA,0.0503516150037372
"4905",NA,0.0503516150037372
"4906",NA,0.0503516150037372
"4907",NA,0.000232942626466376
"4908",NA,0.0350366544818479
"4909",NA,0.0435467585187998
"4910",NA,0.498798956592261
"4911",NA,0.491455358722984
"4912",NA,0.550062114870446
"4913",NA,0.470306967440389
"4914",NA,0.444028780327787
"4915",NA,0.574215372000265
"4916",NA,0.417773826993159
"4917",NA,0.350984518475791
"4918",NA,0.479045244249046
"4919",NA,0.519542646766048
"4920",NA,0.247296745620235
"4921",NA,0.0482304858706314
"4922",NA,0.043563674328441
"4923",NA,0.0316355400105881
"4924",NA,0.0503516150037372
"4925",NA,0.0495452212039081
"4926",NA,0.0495452212039081
"4927",NA,0.0495452212039081
"4928",NA,0.0495452212039081
"4929",NA,0.0495452212039081
"4930",NA,0.0495452212039081
"4931",NA,0.000229211991616144
"4932",NA,0.0344755336332154
"4933",NA,0.0428493462099869
"4934",NA,0.49081056563544
"4935",NA,0.483584577336179
"4936",NA,0.541252731518602
"4937",NA,0.462774882868083
"4938",NA,0.436917547542594
"4939",NA,0.565019168150335
"4940",NA,0.411083073900271
"4941",NA,0.345363412985652
"4942",NA,0.471373213972135
"4943",NA,0.511222040384945
"4944",NA,0.24333622593539
"4945",NA,0.0474580624882646
"4946",NA,0.0428659911086749
"4947",NA,0.0311288888670867
"4948",NA,0.0495452212039081
"4949",NA,0.0491696786080602
"4950",NA,0.0491696786080602
"4951",NA,0.0491696786080602
"4952",NA,0.0491696786080602
"4953",NA,0.0491696786080602
"4954",NA,0.0491696786080602
"4955",NA,0.000227474611819681
"4956",NA,0.0342142161725349
"4957",NA,0.0425245569706806
"4958",NA,0.487090322402905
"4959",NA,0.479919105610109
"4960",NA,0.53715014703386
"4961",NA,0.459267144349968
"4962",NA,0.433605802312911
"4963",NA,0.560736438959608
"4964",NA,0.40796714867216
"4965",NA,0.342745629282765
"4966",NA,0.467800301871092
"4967",NA,0.507347082368092
"4968",NA,0.241491787345127
"4969",NA,0.0470983401265982
"4970",NA,0.0425410757044568
"4971",NA,0.0308929382860429
"4972",NA,0.0491696786080602
"4973",NA,0.0537033094317891
"4974",NA,0.0537033094317891
"4975",NA,0.0537033094317891
"4976",NA,0.0537033094317891
"4977",NA,0.0537033094317891
"4978",NA,0.0537033094317891
"4979",NA,0.00024844863363467
"4980",NA,0.0373688966471821
"4981",NA,0.0464454823805141
"4982",NA,0.532001897220964
"4983",NA,0.524169467045942
"4984",NA,0.586677427514478
"4985",NA,0.501613316643427
"4986",NA,0.473585901560321
"4987",NA,0.612438464997227
"4988",NA,0.445583266829696
"4989",NA,0.374348076026437
"4990",NA,0.510933263646539
"4991",NA,0.55412640727049
"4992",NA,0.263758245898016
"4993",NA,0.0514409856876251
"4994",NA,0.0464635242041851
"4995",NA,0.0337413843449561
"4996",NA,0.0537033094317891
"4997",NA,0.054596417740278
"4998",NA,0.054596417740278
"4999",NA,0.054596417740278
"5000",NA,0.054596417740278
"5001",NA,0.054596417740278
"5002",NA,0.054596417740278
"5003",NA,0.000252580437452341
"5004",NA,0.0379903568966115
"5005",NA,0.0472178900150659
"5006",NA,0.540849309411518
"5007",NA,0.532886622674303
"5008",NA,0.596434116449665
"5009",NA,0.509955354135771
"5010",NA,0.481461831515885
"5011",NA,0.622623570669754
"5012",NA,0.452993501356019
"5013",NA,0.38057363978598
"5014",NA,0.519430295722852
"5015",NA,0.563341759238974
"5016",NA,0.268144654917057
"5017",NA,0.0522964706139839
"5018",NA,0.0472362318817471
"5019",NA,0.0343025175603434
"5020",NA,0.054596417740278
"5021",NA,0.0518052485344406
"5022",NA,0.0518052485344406
"5023",NA,0.0518052485344406
"5024",NA,0.0518052485344406
"5025",NA,0.0518052485344406
"5026",NA,0.0518052485344406
"5027",NA,0.000239667598694903
"5028",NA,0.0360481504538183
"5029",NA,0.0448039382206162
"5030",NA,0.513199108172873
"5031",NA,0.505643503199196
"5032",NA,0.565942215917572
"5033",NA,0.483884565250192
"5034",NA,0.456847736058083
"5035",NA,0.590792769140813
"5036",NA,0.429834811394999
"5037",NA,0.361117318879042
"5038",NA,0.492875113056883
"5039",NA,0.534541661433471
"5040",NA,0.254436116252949
"5041",NA,0.049622883144452
"5042",NA,0.0448213423837708
"5043",NA,0.0325488469962307
"5044",NA,0.0518052485344406
"5045",NA,0.0508640412471941
"5046",NA,0.0508640412471941
"5047",NA,0.0508640412471941
"5048",NA,0.0508640412471941
"5049",NA,0.0508640412471941
"5050",NA,0.0508640412471941
"5051",NA,0.000235313273664331
"5052",NA,0.0353932210237175
"5053",NA,0.0439899320273528
"5054",NA,0.503875212349854
"5055",NA,0.496456878997528
"5056",NA,0.555660073608614
"5057",NA,0.475093261436702
"5058",NA,0.44854764233198
"5059",NA,0.580059137408534
"5060",NA,0.4220254934544
"5061",NA,0.354556472986103
"5062",NA,0.483920467316632
"5063",NA,0.524830010175905
"5064",NA,0.249813474078059
"5065",NA,0.0487213254731537
"5066",NA,0.0440070199884689
"5067",NA,0.0319574935551993
"5068",NA,0.0508640412471941
"5069",NA,0.0497139349624062
"5070",NA,0.0497139349624062
"5071",NA,0.0497139349624062
"5072",NA,0.0497139349624062
"5073",NA,0.0497139349624062
"5074",NA,0.0497139349624062
"5075",NA,0.000229992515260175
"5076",NA,0.0345929313703563
"5077",NA,0.0429952588544884
"5078",NA,0.492481897263936
"5079",NA,0.48523130268348
"5080",NA,0.543095831224546
"5081",NA,0.46435074604782
"5082",NA,0.438405360086539
"5083",NA,0.566943198463769
"5084",NA,0.412482913658121
"5085",NA,0.346539461008785
"5086",NA,0.472978356600467
"5087",NA,0.51296287814416
"5088",NA,0.244164846098116
"5089",NA,0.0476196689540119
"5090",NA,0.043011960433182
"5091",NA,0.0312348904492983
"5092",NA,0.0497139349624062
"5093",NA,0.0489177537690957
"5094",NA,0.0489177537690957
"5095",NA,0.0489177537690957
"5096",NA,0.0489177537690957
"5097",NA,0.0489177537690957
"5098",NA,0.0489177537690957
"5099",NA,0.000226309127184159
"5100",NA,0.0340389168591456
"5101",NA,0.0423066789517439
"5102",NA,0.484594675603773
"5103",NA,0.477460201122232
"5104",NA,0.534398014660371
"5105",NA,0.456914051861722
"5106",NA,0.431384187793269
"5107",NA,0.557863460305172
"5108",NA,0.405876895875282
"5109",NA,0.340989544233864
"5110",NA,0.465403489057735
"5111",NA,0.504747648415238
"5112",NA,0.240254484573166
"5113",NA,0.0468570279584534
"5114",NA,0.0423231130504469
"5115",NA,0.0307346558094603
"5116",NA,0.0489177537690957
"5117",NA,0.0485469672474675
"5118",NA,0.0485469672474675
"5119",NA,0.0485469672474675
"5120",NA,0.0485469672474675
"5121",NA,0.0485469672474675
"5122",NA,0.0485469672474675
"5123",NA,0.000224593750503591
"5124",NA,0.0337809088638936
"5125",NA,0.0419860030187441
"5126",NA,0.480921547540395
"5127",NA,0.473841150909386
"5128",NA,0.530347387520862
"5129",NA,0.453450737238313
"5130",NA,0.428114384293455
"5131",NA,0.553634969909509
"5132",NA,0.4028004324068
"5133",NA,0.338404913557344
"5134",NA,0.461875826244846
"5135",NA,0.500921764959115
"5136",NA,0.238433404949172
"5137",NA,0.0465018613150184
"5138",NA,0.042002312550356
"5139",NA,0.0305016934339837
"5140",NA,0.0485469672474675
"5141",NA,0.0530231817223695
"5142",NA,0.0530231817223695
"5143",NA,0.0530231817223695
"5144",NA,0.0530231817223695
"5145",NA,0.0530231817223695
"5146",NA,0.0530231817223695
"5147",NA,0.000245302145980738
"5148",NA,0.0368956367615419
"5149",NA,0.0458572717119617
"5150",NA,0.525264337923555
"5151",NA,0.517531101873633
"5152",NA,0.579247427777674
"5153",NA,0.495260614739713
"5154",NA,0.467588153975495
"5155",NA,0.604682213571267
"5156",NA,0.439940159731994
"5157",NA,0.369607129850729
"5158",NA,0.504462528901381
"5159",NA,0.547108651230994
"5160",NA,0.260417869047479
"5161",NA,0.0507895092677137
"5162",NA,0.0458750850442355
"5163",NA,0.0333140652338996
"5164",NA,0.0530231817223695
"5165",NA,0.053904979224978
"5166",NA,0.053904979224978
"5167",NA,0.053904979224978
"5168",NA,0.053904979224978
"5169",NA,0.053904979224978
"5170",NA,0.053904979224978
"5171",NA,0.000249381622403766
"5172",NA,0.0375092265027957
"5173",NA,0.046619897159144
"5174",NA,0.533999701708691
"5175",NA,0.526137858736017
"5176",NA,0.588880552735758
"5177",NA,0.50349700416471
"5178",NA,0.475364338901248
"5179",NA,0.614738329565792
"5180",NA,0.447256547046888
"5181",NA,0.375753849709133
"5182",NA,0.512851949975243
"5183",NA,0.556207295006033
"5184",NA,0.264748726214125
"5185",NA,0.0516341598710193
"5186",NA,0.0466380067345213
"5187",NA,0.0338680919552459
"5188",NA,0.053904979224978
"5189",NA,0.047818172032568
"5190",NA,0.047818172032568
"5191",NA,0.047818172032568
"5192",NA,0.047818172032568
"5193",NA,0.047818172032568
"5194",NA,0.047818172032568
"5195",NA,0.000221222111450857
"5196",NA,0.0332737841940978
"5197",NA,0.0413557020992894
"5198",NA,0.473701872605751
"5199",NA,0.466727768076532
"5200",NA,0.522385723586441
"5201",NA,0.446643458715488
"5202",NA,0.4216874593506
"5203",NA,0.545323708882341
"5204",NA,0.396753524755471
"5205",NA,0.333324722235775
"5206",NA,0.45494206887275
"5207",NA,0.493401843406028
"5208",NA,0.234854002682633
"5209",NA,0.0458037675733939
"5210",NA,0.0413717667894772
"5211",NA,0.0300437968962308
"5212",NA,0.047818172032568
"5213",NA,0.046949402684807
"5214",NA,0.046949402684807
"5215",NA,0.046949402684807
"5216",NA,0.046949402684807
"5217",NA,0.046949402684807
"5218",NA,0.046949402684807
"5219",NA,0.0002172029074264
"5220",NA,0.0326692599606713
"5221",NA,0.0406043440943341
"5222",NA,0.465095569825784
"5223",NA,0.458248172110847
"5224",NA,0.512894923644303
"5225",NA,0.438528758177674
"5226",NA,0.41402616400101
"5227",NA,0.535416167402887
"5228",NA,0.389545233717308
"5229",NA,0.327268817352332
"5230",NA,0.446676597658702
"5231",NA,0.484437627931878
"5232",NA,0.230587131950087
"5233",NA,0.0449715962964863
"5234",NA,0.0406201169182748
"5235",NA,0.0294979556663313
"5236",NA,0.046949402684807
"5237",NA,0.045887811789337
"5238",NA,0.045887811789337
"5239",NA,0.045887811789337
"5240",NA,0.045887811789337
"5241",NA,0.045887811789337
"5242",NA,0.045887811789337
"5243",NA,0.000212291649437848
"5244",NA,0.0319305628324282
"5245",NA,0.0396862237447216
"5246",NA,0.454579116064589
"5247",NA,0.447886547477525
"5248",NA,0.50129766041757
"5249",NA,0.428613016752622
"5250",NA,0.404664460101589
"5251",NA,0.523309667722407
"5252",NA,0.380737077492951
"5253",NA,0.319868816990135
"5254",NA,0.436576622319773
"5255",NA,0.473483823499303
"5256",NA,0.225373238143298
"5257",NA,0.0439547263374878
"5258",NA,0.0397016399233093
"5259",NA,0.0288309661120534
"5260",NA,0.045887811789337
"5261",NA,0.0451529069225934
"5262",NA,0.0451529069225934
"5263",NA,0.0451529069225934
"5264",NA,0.0451529069225934
"5265",NA,0.0451529069225934
"5266",NA,0.0451529069225934
"5267",NA,0.000208891745187519
"5268",NA,0.0314191868241073
"5269",NA,0.0390506388729355
"5270",NA,0.447298916994528
"5271",NA,0.440713531579506
"5272",NA,0.493269252089465
"5273",NA,0.42174867130492
"5274",NA,0.398183656822232
"5275",NA,0.514928731551628
"5276",NA,0.374639477274317
"5277",NA,0.314746037298553
"5278",NA,0.429584737722569
"5279",NA,0.46590086077684
"5280",NA,0.221763828954086
"5281",NA,0.0432507803212755
"5282",NA,0.0390658081575392
"5283",NA,0.0283692309261191
"5284",NA,0.0451529069225934
"5285",NA,0.0448106571664363
"5286",NA,0.0448106571664363
"5287",NA,0.0448106571664363
"5288",NA,0.0448106571664363
"5289",NA,0.0448106571664363
"5290",NA,0.0448106571664363
"5291",NA,0.000207308388683446
"5292",NA,0.0311810358442016
"5293",NA,0.0387546430546606
"5294",NA,0.443908483117631
"5295",NA,0.437373013570847
"5296",NA,0.489530372518835
"5297",NA,0.418551903040118
"5298",NA,0.395165506524915
"5299",NA,0.511025677577407
"5300",NA,0.37179978701996
"5301",NA,0.312360327011915
"5302",NA,0.426328573684527
"5303",NA,0.462369427988522
"5304",NA,0.220082904700103
"5305",NA,0.0429229482938949
"5306",NA,0.0387696973592041
"5307",NA,0.0281541979851952
"5308",NA,0.0448106571664363
"5309",NA,0.0489423696834264
"5310",NA,0.0489423696834264
"5311",NA,0.0489423696834264
"5312",NA,0.0489423696834264
"5313",NA,0.0489423696834264
"5314",NA,0.0489423696834264
"5315",NA,0.000226423008253052
"5316",NA,0.0340560455904702
"5317",NA,0.0423279681055674
"5318",NA,0.484838528603976
"5319",NA,0.47770046398186
"5320",NA,0.534666929210485
"5321",NA,0.457143975688769
"5322",NA,0.43160126473144
"5323",NA,0.558144182907684
"5324",NA,0.406081137283112
"5325",NA,0.341161133662278
"5326",NA,0.465637684856462
"5327",NA,0.505001642597609
"5328",NA,0.240375383088616
"5329",NA,0.0468806068944664
"5330",NA,0.0423444104740772
"5331",NA,0.0307501218028083
"5332",NA,0.0489423696834264
"5333",NA,0.049756301589372
"5334",NA,0.049756301589372
"5335",NA,0.049756301589372
"5336",NA,0.049756301589372
"5337",NA,0.049756301589372
"5338",NA,0.049756301589372
"5339",NA,0.00023018851678583
"5340",NA,0.0346224117528714
"5341",NA,0.0430318997700499
"5342",NA,0.492901594414133
"5343",NA,0.485644820816947
"5344",NA,0.543558661988306
"5345",NA,0.464746469598048
"5346",NA,0.438778972764043
"5347",NA,0.567426352151327
"5348",NA,0.412834435012162
"5349",NA,0.346834784806521
"5350",NA,0.473381432671837
"5351",NA,0.513400029355828
"5352",NA,0.244372925401447
"5353",NA,0.0476602508301465
"5354",NA,0.0430486155819671
"5355",NA,0.0312615090815386
"5356",NA,0.049756301589372
"5357",NA,0.0529677756883615
"5358",NA,0.0529677756883615
"5359",NA,0.0529677756883615
"5360",NA,0.0529677756883615
"5361",NA,0.0529677756883615
"5362",NA,0.0529677756883615
"5363",NA,0.000245045820000272
"5364",NA,0.0368570830414755
"5365",NA,0.045809353622676
"5366",NA,0.524715468300405
"5367",NA,0.516990313016776
"5368",NA,0.578642149074286
"5369",NA,0.494743097201691
"5370",NA,0.467099552493666
"5371",NA,0.604050357047369
"5372",NA,0.439480448740315
"5373",NA,0.369220912642691
"5374",NA,0.503935395916824
"5375",NA,0.546536955615011
"5376",NA,0.26014574804606
"5377",NA,0.0507364372870003
"5378",NA,0.0458271483410895
"5379",NA,0.0332792540405435
"5380",NA,0.0529677756883615
"5381",NA,0.0520054473938841
"5382",NA,0.0520054473938841
"5383",NA,0.0520054473938841
"5384",NA,0.0520054473938841
"5385",NA,0.0520054473938841
"5386",NA,0.0520054473938841
"5387",NA,0.000240593782455462
"5388",NA,0.0361874567752831
"5389",NA,0.0449770808573972
"5390",NA,0.515182341127644
"5391",NA,0.507597537886593
"5392",NA,0.56812927204302
"5393",NA,0.485754513581798
"5394",NA,0.458613201880284
"5395",NA,0.593075859018682
"5396",NA,0.431495887085683
"5397",NA,0.362512839167238
"5398",NA,0.494779804922544
"5399",NA,0.536607371645688
"5400",NA,0.255419372230212
"5401",NA,0.0498146483591525
"5402",NA,0.0449945522780924
"5403",NA,0.0326746304299404
"5404",NA,0.0520054473938841
"5405",NA,0.0508295323382905
"5406",NA,0.0508295323382905
"5407",NA,0.0508295323382905
"5408",NA,0.0508295323382905
"5409",NA,0.0508295323382905
"5410",NA,0.0508295323382905
"5411",NA,0.000235153624447997
"5412",NA,0.0353692083536629
"5413",NA,0.0439600868848949
"5414",NA,0.503533356229589
"5415",NA,0.496120055874712
"5416",NA,0.555283083845485
"5417",NA,0.474770932544274
"5418",NA,0.448243323419274
"5419",NA,0.579665594004575
"5420",NA,0.421739168597949
"5421",NA,0.354315922752039
"5422",NA,0.483592149571644
"5423",NA,0.52447393719061
"5424",NA,0.249643987143705
"5425",NA,0.0486882702981973
"5426",NA,0.0439771632526165
"5427",NA,0.0319358118679633
"5428",NA,0.0508295323382905
"5429",NA,0.0500154845719425
"5430",NA,0.0500154845719425
"5431",NA,0.0500154845719425
"5432",NA,0.0500154845719425
"5433",NA,0.0500154845719425
"5434",NA,0.0500154845719425
"5435",NA,0.000231387579908053
"5436",NA,0.0348027615709899
"5437",NA,0.0432560550181654
"5438",NA,0.495469142669795
"5439",NA,0.488174568187802
"5440",NA,0.546390085360139
"5441",NA,0.467167356446182
"5442",NA,0.441064593664663
"5443",NA,0.570382103476122
"5444",NA,0.414984909560236
"5445",NA,0.348641463983104
"5446",NA,0.475847299460449
"5447",NA,0.516074354950973
"5448",NA,0.245645875794499
"5449",NA,0.0479085153828891
"5450",NA,0.0432728579035557
"5451",NA,0.0314243517950158
"5452",NA,0.0500154845719425
"5453",NA,0.0496363774763977
"5454",NA,0.0496363774763977
"5455",NA,0.0496363774763977
"5456",NA,0.0496363774763977
"5457",NA,0.0496363774763977
"5458",NA,0.0496363774763977
"5459",NA,0.000229633709599391
"5460",NA,0.034538963789782
"5461",NA,0.0429281830096662
"5462",NA,0.491713588380614
"5463",NA,0.484474305274258
"5464",NA,0.542248560788936
"5465",NA,0.463626323880939
"5466",NA,0.437721414677536
"5467",NA,0.566058724337636
"5468",NA,0.411839409219597
"5469",NA,0.345998833327252
"5470",NA,0.472240474710769
"5471",NA,0.512162617386795
"5472",NA,0.243783930532906
"5473",NA,0.0475453786808435
"5474",NA,0.0429448585326381
"5475",NA,0.031186161665692
"5476",NA,0.0496363774763977
"5477",NA,0.0542130397055535
"5478",NA,0.0542130397055535
"5479",NA,0.0542130397055535
"5480",NA,0.0542130397055535
"5481",NA,0.0542130397055535
"5482",NA,0.0542130397055535
"5483",NA,0.000250806808417173
"5484",NA,0.0377235872262131
"5485",NA,0.0468863242708823
"5486",NA,0.53705144585368
"5487",NA,0.529144673392873
"5488",NA,0.592245934351438
"5489",NA,0.506374429057575
"5490",NA,0.478080988991756
"5491",NA,0.618251485269718
"5492",NA,0.449812564483585
"5493",NA,0.377901237820283
"5494",NA,0.515782837259589
"5495",NA,0.559385952878881
"5496",NA,0.266261733379732
"5497",NA,0.0519292428917843
"5498",NA,0.0469045373403073
"5499",NA,0.0340616440321396
"5500",NA,0.0542130397055535
"5501",NA,0.055114625039898
"5502",NA,0.055114625039898
"5503",NA,0.055114625039898
"5504",NA,0.055114625039898
"5505",NA,0.055114625039898
"5506",NA,0.055114625039898
"5507",NA,0.000254977829659494
"5508",NA,0.0383509461270743
"5509",NA,0.0476660632889034
"5510",NA,0.54598283413222
"5511",NA,0.537944568766175
"5512",NA,0.602095229864778
"5513",NA,0.514795645823966
"5514",NA,0.486031674115574
"5515",NA,0.628533263880239
"5516",NA,0.457293133983929
"5517",NA,0.384185892134077
"5518",NA,0.524360519756375
"5519",NA,0.56868877327215
"5520",NA,0.270689776433878
"5521",NA,0.0527928477379455
"5522",NA,0.0476845792492266
"5523",NA,0.0346281032989476
"5524",NA,0.055114625039898
"5525",NA,0.0560220715166639
"5526",NA,0.0560220715166639
"5527",NA,0.0560220715166639
"5528",NA,0.0560220715166639
"5529",NA,0.0560220715166639
"5530",NA,0.0560220715166639
"5531",NA,0.00025917596641558
"5532",NA,0.0389823834437295
"5533",NA,0.0484508713350709
"5534",NA,0.554972284733567
"5535",NA,0.546801671636217
"5536",NA,0.612008554950865
"5537",NA,0.523271608324285
"5538",NA,0.494034046080429
"5539",NA,0.638881883605501
"5540",NA,0.464822334136929
"5541",NA,0.390511402540577
"5542",NA,0.532993965159724
"5543",NA,0.578052070642105
"5544",NA,0.275146605882389
"5545",NA,0.0536620668180636
"5546",NA,0.0484696921553645
"5547",NA,0.0351982450773407
"5548",NA,0.0560220715166639
"5549",NA,0.0550042522136047
"5550",NA,0.0550042522136047
"5551",NA,0.0550042522136047
"5552",NA,0.0550042522136047
"5553",NA,0.0550042522136047
"5554",NA,0.0550042522136047
"5555",NA,0.00025446720977083
"5556",NA,0.0382741443287857
"5557",NA,0.0475706069899689
"5558",NA,0.544889446152765
"5559",NA,0.536867278257515
"5560",NA,0.600889470918404
"5561",NA,0.513764713465232
"5562",NA,0.485058344631769
"5563",NA,0.627274559993502
"5564",NA,0.456377356445648
"5565",NA,0.38341651952733
"5566",NA,0.523310432732826
"5567",NA,0.567549914264367
"5568",NA,0.270147691721298
"5569",NA,0.0526871245145962
"5570",NA,0.0475890858701365
"5571",NA,0.0345587568844975
"5572",NA,0.0550042522136047
"5573",NA,0.0537605300356228
"5574",NA,0.0537605300356228
"5575",NA,0.0537605300356228
"5576",NA,0.0537605300356228
"5577",NA,0.0537605300356228
"5578",NA,0.0537605300356228
"5579",NA,0.000248713354393756
"5580",NA,0.0374087130170367
"5581",NA,0.046494969806434
"5582",NA,0.532568742544311
"5583",NA,0.52472796695466
"5584",NA,0.587302529338055
"5585",NA,0.502147783088289
"5586",NA,0.474090504936559
"5587",NA,0.61309101507559
"5588",NA,0.446058033540648
"5589",NA,0.37474694200287
"5590",NA,0.511477660447665
"5591",NA,0.554716826147085
"5592",NA,0.264039278971323
"5593",NA,0.0514957957969831
"5594",NA,0.0465130308535766
"5595",NA,0.0337773356188502
"5596",NA,0.0537605300356228
"5597",NA,0.0528995416027188
"5598",NA,0.0528995416027188
"5599",NA,0.0528995416027188
"5600",NA,0.0528995416027188
"5601",NA,0.0528995416027188
"5602",NA,0.0528995416027188
"5603",NA,0.000244730147362503
"5604",NA,0.0368096030533486
"5605",NA,0.0457503411510798
"5606",NA,0.524039519957535
"5607",NA,0.516324316364351
"5608",NA,0.577896731366193
"5609",NA,0.494105759831434
"5610",NA,0.46649782605803
"5611",NA,0.603272208007512
"5612",NA,0.438914301754003
"5613",NA,0.36874527531326
"5614",NA,0.503286216854337
"5615",NA,0.545832896421442
"5616",NA,0.25981062339676
"5617",NA,0.0506710776534863
"5618",NA,0.0457681129460021
"5619",NA,0.0332363830790804
"5620",NA,0.0528995416027188
"5621",NA,0.0524985739475158
"5622",NA,0.0524985739475158
